state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	g2012_USS_rv	g2012_USS_dv	g2012_USS_tv	g2012_USP_tv	g2012_USP_dv	g2012_USP_rv
"NE"	2012	"Sioux"	"EV/AB"	3	29	140	169	136	34	170	169	24	144
"NE"	2012	"Sioux"	"New/Former Resident"	3	0	0	0	0	0	0	2	0	2
"NE"	2012	"Sioux"	"Provisional"	3	0	1	1	1	0	1	1	0	1
"NE"	2012	"Sioux"	"Sheep Creek 000201"	3	24	178	202	172	32	204	205	25	177
"NE"	2012	"Stanton"	"Butterfly"	1	10	57	67	53	16	69	69	17	51
"NE"	2012	"Stanton"	"Dewey"	1	6	73	79	70	12	82	83	13	68
"NE"	2012	"Stanton"	"Dimick"	1	6	38	44	38	7	45	47	8	37
"NE"	2012	"Stanton"	"EV/AB"	1	98	341	439	301	144	445	449	144	291
"NE"	2012	"Stanton"	"Elkhorn"	1	7	72	79	71	10	81	80	10	65
"NE"	2012	"Stanton"	"Haymow"	1	9	62	71	58	16	74	74	12	61
"NE"	2012	"Stanton"	"Kingsburg"	1	6	34	40	33	7	40	40	7	32
"NE"	2012	"Stanton"	"Maple Creek"	1	7	71	78	62	16	78	79	17	60
"NE"	2012	"Stanton"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Stanton"	"Pilger"	1	27	177	204	157	54	211	206	50	150
"NE"	2012	"Stanton"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Stanton"	"Ramshorn"	1	10	76	86	71	20	91	92	16	72
"NE"	2012	"Stanton"	"Spr Br2"	1	29	121	150	101	50	151	149	45	100
"NE"	2012	"Stanton"	"Spring Branch"	1	65	495	560	425	143	568	569	131	427
"NE"	2012	"Stanton"	"Stanton A"	1	31	242	273	215	66	281	279	54	215
"NE"	2012	"Stanton"	"Stanton B"	1	41	283	324	247	81	328	325	68	252
"NE"	2012	"Stanton"	"Stanton C"	1	2	33	35	31	5	36	36	7	29
"NE"	2012	"Stanton"	"Union Creek"	1	10	49	59	46	13	59	57	15	39
"NE"	2012	"Thayer"	"Alexandria"	3	41	106	147	87	64	151	152	53	97
"NE"	2012	"Thayer"	"Bruning/Belvidere"	3	49	171	220	149	77	226	226	61	160
"NE"	2012	"Thayer"	"Carleton/Davenport"	3	61	236	297	233	68	301	303	68	231
"NE"	2012	"Thayer"	"Chester/Hubbell/Byron"	3	38	281	319	253	74	327	332	42	284
"NE"	2012	"Thayer"	"Deshler"	3	75	290	365	259	126	385	379	96	273
"NE"	2012	"Thayer"	"EV/AB"	3	138	303	441	252	199	451	448	172	264
"NE"	2012	"Thayer"	"Hebron North"	3	100	288	388	250	159	409	411	123	282
"NE"	2012	"Thayer"	"Hebron South"	3	95	292	387	254	139	393	392	110	277
"NE"	2012	"Thayer"	"New/Former Resident"	3	0	0	0	0	0	0	4	2	2
"NE"	2012	"Thayer"	"Provisional"	3	0	5	5	5	0	5	5	1	4
"NE"	2012	"Thomas"	"EV/AB"	3	17	125	142	125	22	147	141	15	125
"NE"	2012	"Thomas"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Thomas"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Thomas"	"Thomas"	3	35	230	265	227	39	266	267	27	235
"NE"	2012	"Thurston"	"Anderson/Blackbird"	1	149	69	218	25	226	251	247	229	18
"NE"	2012	"Thurston"	"Bryan"	1	11	37	48	30	17	47	44	9	33
"NE"	2012	"Thurston"	"Dawes"	1	44	77	121	67	59	126	119	51	64
"NE"	2012	"Thurston"	"EV/AB"	1	66	128	194	99	102	201	203	88	112
"NE"	2012	"Thurston"	"Flournoy/Merry"	1	24	116	140	86	58	144	144	51	92
"NE"	2012	"Thurston"	"New/Former Resident"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Thurston"	"Omaha"	1	142	135	277	95	201	296	302	206	94
"NE"	2012	"Thurston"	"Pender"	1	65	442	507	343	184	527	525	147	373
"NE"	2012	"Thurston"	"Perry"	1	21	74	95	56	42	98	96	36	57
"NE"	2012	"Thurston"	"Provisional"	1	4	6	10	4	6	10	8	6	2
"NE"	2012	"Thurston"	"Thayer"	1	4	51	55	38	18	56	56	13	43
"NE"	2012	"Thurston"	"Winnebago"	1	317	125	442	57	416	473	463	411	51
"NE"	2012	"Valley"	"EV/AB"	3	93	232	325	233	96	329	333	88	241
"NE"	2012	"Valley"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Valley"	"Precinct 1"	3	57	218	275	203	82	285	284	56	225
"NE"	2012	"Valley"	"Precinct 2"	3	67	188	255	179	82	261	263	69	187
"NE"	2012	"Valley"	"Precinct 3"	3	49	208	257	195	66	261	262	58	198
"NE"	2012	"Valley"	"Precinct 4"	3	52	235	287	209	80	289	289	64	221
"NE"	2012	"Valley"	"Precinct 5"	3	53	196	249	189	66	255	254	52	199
"NE"	2012	"Valley"	"Precinct 6"	3	59	173	232	169	68	237	235	58	174
"NE"	2012	"Valley"	"Precinct 7"	3	53	213	266	222	54	276	267	53	212
"NE"	2012	"Valley"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Washington"	"Arbor"	1	99	377	476	324	175	499	505	158	337
"NE"	2012	"Washington"	"Arlington"	1	121	583	704	487	234	721	713	200	506
"NE"	2012	"Washington"	"Central"	1	146	391	537	331	231	562	566	224	328
"NE"	2012	"Washington"	"Cuming City"	1	54	235	289	218	79	297	303	76	224
"NE"	2012	"Washington"	"Dana"	1	121	388	509	332	197	529	536	171	360
"NE"	2012	"Washington"	"Desoto"	1	67	274	341	252	103	355	360	79	274
"NE"	2012	"Washington"	"EV/AB"	1	696	1670	2366	1495	946	2441	2440	880	1519
"NE"	2012	"Washington"	"Fontanelle"	1	55	414	469	396	80	476	475	67	401
"NE"	2012	"Washington"	"Ft Calhoun East"	1	148	395	543	332	242	574	569	198	356
"NE"	2012	"Washington"	"Ft Calhoun West"	1	157	508	665	456	227	683	681	188	486
"NE"	2012	"Washington"	"Herman"	1	67	236	303	217	98	315	315	96	215
"NE"	2012	"Washington"	"Kennard"	1	98	336	434	307	153	460	462	131	323
"NE"	2012	"Washington"	"Lakeland"	1	163	677	840	629	248	877	885	229	643
"NE"	2012	"Washington"	"New/Former Resident"	1	0	0	0	0	0	0	4	3	1
"NE"	2012	"Washington"	"Northview"	1	132	405	537	346	208	554	548	179	360
"NE"	2012	"Washington"	"Provisional"	1	0	0	0	0	0	0	0	0	0
"NE"	2012	"Washington"	"Skyline"	1	126	356	482	291	211	502	509	182	318
"NE"	2012	"Washington"	"Washington"	1	47	259	306	247	73	320	322	71	248
"NE"	2012	"Wayne"	"Brenna/Plum Creek/Hunter"	3	46	194	240	188	68	256	257	62	191
"NE"	2012	"Wayne"	"Chapin/Hancock/Winside"	3	50	261	311	272	59	331	328	54	265
"NE"	2012	"Wayne"	"Cuming Retail Power"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Wayne"	"Deer Creek/Sherman"	3	31	169	200	175	41	216	214	47	162
"NE"	2012	"Wayne"	"EV/AB"	3	241	463	704	488	284	772	767	270	475
"NE"	2012	"Wayne"	"First Ward"	3	77	187	264	171	114	285	286	104	176
"NE"	2012	"Wayne"	"Fourth Ward"	3	156	306	462	276	220	496	488	193	281
"NE"	2012	"Wayne"	"Hoskins/Garfield"	3	41	237	278	248	53	301	299	47	242
"NE"	2012	"Wayne"	"Logan/Leslie"	3	46	168	214	158	70	228	228	69	157
"NE"	2012	"Wayne"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Wayne"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Wayne"	"Second Ward"	3	71	188	259	167	112	279	274	84	185
"NE"	2012	"Wayne"	"Stanton Retail Power"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Wayne"	"Strahan/Wilbur"	3	24	173	197	161	51	212	215	36	176
"NE"	2012	"Wayne"	"Third Ward"	3	90	203	293	180	121	301	303	108	183
"NE"	2012	"Webster"	"Bladen"	3	42	140	182	133	51	184	183	43	136
"NE"	2012	"Webster"	"Blue Hill"	3	112	332	444	319	130	449	450	112	328
"NE"	2012	"Webster"	"EV/AB"	3	98	184	282	176	116	292	295	99	187
"NE"	2012	"Webster"	"Guide Rock"	3	52	147	199	148	51	199	202	35	164
"NE"	2012	"Webster"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Webster"	"Provisional"	3	4	2	6	2	5	7	7	2	3
"NE"	2012	"Webster"	"Red Cloud 1st"	3	63	198	261	186	77	263	267	61	205
"NE"	2012	"Webster"	"Red Cloud 2nd"	3	73	253	326	239	94	333	333	90	235
"NE"	2012	"Wheeler"	"Bartlett"	3	42	181	223	191	38	229	226	40	182
"NE"	2012	"Wheeler"	"EV/AB"	3	24	62	86	68	27	95	92	23	67
"NE"	2012	"Wheeler"	"Ericson"	3	26	95	121	100	26	126	128	30	96
"NE"	2012	"Wheeler"	"New/Former Resident"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"Wheeler"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"York"	"Brown-Henderson"	3	78	597	675	586	108	694	690	104	583
"NE"	2012	"York"	"EV/AB"	3	320	1136	1456	1033	450	1483	1496	390	1090
"NE"	2012	"York"	"Hays-McFadden"	3	59	300	359	281	85	366	366	69	293
"NE"	2012	"York"	"Leroy-Baker"	3	24	182	206	169	40	209	211	32	176
"NE"	2012	"York"	"Morton-Arborville-Bradshaw-Loc"	3	68	323	391	320	80	400	400	79	318
"NE"	2012	"York"	"NY-Waco-Beav-WB"	3	73	347	420	347	77	424	426	75	346
"NE"	2012	"York"	"New/Former Resident"	3	0	0	0	0	0	0	1	0	1
"NE"	2012	"York"	"Provisional"	3	0	0	0	0	0	0	0	0	0
"NE"	2012	"York"	"Stewart-Thayer"	3	43	198	241	187	57	244	246	51	192
"NE"	2012	"York"	"Ward 1"	3	48	287	335	258	80	338	341	70	268
"NE"	2012	"York"	"Ward 2A"	3	78	283	361	260	105	365	367	96	259
"NE"	2012	"York"	"Ward 2B"	3	80	324	404	292	118	410	407	97	302
"NE"	2012	"York"	"Ward 3"	3	75	243	318	211	109	320	315	81	226
"NE"	2012	"York"	"Ward 4A"	3	101	473	574	442	145	587	583	113	465
"NE"	2012	"York"	"Ward 4B"	3	88	385	473	340	140	480	479	116	355
