state	year	parish	ward	precinct	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_d2v	g2012_USH_dv	g2012_USH_r2v	g2012_USH_r3v	g2012_USH_rv	g2012_USH_tv
"LA"	2012	"Evangeline"	"01"	"1030"	37	307	349.0	4					235	254
"LA"	2012	"Evangeline"	"01"	"1031"	92	168	263.0	4					125	159
"LA"	2012	"Evangeline"	"01"	"1040"	114	66	184.0	4					64	96
"LA"	2012	"Evangeline"	"01"	"1041"	91	327	424.0	4					227	272
"LA"	2012	"Evangeline"	"01"	"1050"	33	103	138.0	4					86	98
"LA"	2012	"Evangeline"	"01"	"1060"	19	152	176.0	4					129	141
"LA"	2012	"Evangeline"	"01"	"1080"	119	50	170.0	4					56	93
"LA"	2012	"Evangeline"	"01"	"1081"	171	14	185.0	4					37	78
"LA"	2012	"Evangeline"	"01"	"1090"	56	38	97.0	4					42	63
"LA"	2012	"Evangeline"	"01"	"1091"	108	108	223.0	4					87	112
"LA"	2012	"Evangeline"	"01"	"1100"	47	118	168.0	4					102	114
"LA"	2012	"Evangeline"	"01"	"1101"	111	129	244.0	4					100	134
"LA"	2012	"Evangeline"	"01"	"1110"	557	0	563.0	4					69	244
"LA"	2012	"Evangeline"	"01"	"1120"	334	24	360.0	4					75	175
"LA"	2012	"Evangeline"	"01"	"1130"	32	264	299.0	4					182	193
"LA"	2012	"Evangeline"	"01"	"1131"	6	97	106.0	4					72	76
"LA"	2012	"Evangeline"	"01"	"1140"	29	206	236.0	4					165	177
"LA"	2012	"Evangeline"	"01"	"1141"	17	83	102.0	4					77	85
"LA"	2012	"Evangeline"	"01"	"1150"	60	271	336.0	4					199	219
"LA"	2012	"Evangeline"	"01"	"1160"	311	3	316.0	4					40	108
"LA"	2012	"Evangeline"	"01"	"1161"	2	36	39.0	4					26	28
"LA"	2012	"Evangeline"	"01"	"1162"	67	28	97.0	4					32	55
"LA"	2012	"Evangeline"	"01"	"1170"	181	37	218.0	4					46	102
"LA"	2012	"Evangeline"	"01"	"1171"	25	141	167.0	4					108	120
"LA"	2012	"Evangeline"	"02"	"2010"	42	329	381.0	4					249	273
"LA"	2012	"Evangeline"	"02"	"2010A"	2	46	48.0	4					28	32
"LA"	2012	"Evangeline"	"02"	"2020"	52	186	241.0	4					127	154
"LA"	2012	"Evangeline"	"02"	"2030"	39	250	293.0	4					184	202
"LA"	2012	"Evangeline"	"02"	"2040"	153	202	359.0	4					166	231
"LA"	2012	"Evangeline"	"03"	"3010"	57	315	377.0	4					251	266
"LA"	2012	"Evangeline"	"03"	"3020"	164	138	306.0	4					139	181
"LA"	2012	"Evangeline"	"03"	"3030"	181	237	424.0	4					210	293
"LA"	2012	"Evangeline"	"03"	"3031"	52	130	183.0	4					94	112
"LA"	2012	"Evangeline"	"03"	"3032"	33	97	133.0	4					78	94
"LA"	2012	"Evangeline"	"03"	"3040"	134	401	544.0	4					309	343
"LA"	2012	"Evangeline"	"03"	"3050"	27	230	259.0	4					172	190
"LA"	2012	"Evangeline"	"03"	"3051"	7	50	59.0	4					41	45
"LA"	2012	"Evangeline"	"03"	"3052"	1	18	19.0	4					13	14
"LA"	2012	"Evangeline"	"03"	"3060"	203	33	240.0	4					69	121
"LA"	2012	"Evangeline"	"03"	"3070"	25	158	184.0	4					112	124
"LA"	2012	"Evangeline"	"03"	"3071"	0	11	11.0	4					9	9
"LA"	2012	"Evangeline"	"04"	"4001"	40	308	360.0	4					266	298
"LA"	2012	"Evangeline"	"04"	"4010"	7	161	173.0	4					112	124
"LA"	2012	"Evangeline"	"04"	"4011"	8	70	79.0	4					56	59
"LA"	2012	"Evangeline"	"04"	"4012"	5	31	40.0	4					24	26
"LA"	2012	"Evangeline"	"04"	"4013"	2	3	5.0	4					4	4
"LA"	2012	"Evangeline"	"04"	"4020"	15	122	141.0	4					104	115
"LA"	2012	"Evangeline"	"04"	"4021"	1	11	12.0	4					4	5
"LA"	2012	"Evangeline"	"04"	"4030"	43	328	378.0	4					238	262
"LA"	2012	"Evangeline"	"04"	"4040"	11	73	87.0	4					36	41
"LA"	2012	"Evangeline"	"05"	"5004"	15	162	183.0	4					100	116
"LA"	2012	"Evangeline"	"05"	"5010"	66	184	253.0	4					134	168
"LA"	2012	"Evangeline"	"05"	"5010A"	5	59	66.0	4					48	49
"LA"	2012	"Evangeline"	"05"	"5020"	43	145	194.0	4					121	142
"LA"	2012	"Evangeline"	"05"	"5030"	13	145	159.0	4					103	116
"LA"	2012	"Evangeline"	"05"	"5040"	27	253	283.0	4					169	186
"LA"	2012	"Evangeline"	"05"	"5041"	35	148	183.0	4					90	108
"LA"	2012	"Evangeline"	"05"	"5050"	3	64	67.0	4					43	46
"LA"	2012	"Evangeline"	"Early Voting"		926	2085	3078.0		0	0	0	0	2148	2696
"LA"	2012	"Evangeline"	"Provisional Votes"		0	5	5.0		0	0	0	0	1	1
"LA"	2012	"Franklin"	"00"	"01"	28	145	176.0	5					121	128
"LA"	2012	"Franklin"	"00"	"02"	8	116	125.0	5					92	102
"LA"	2012	"Franklin"	"00"	"03"	40	246	291.0	5					233	248
"LA"	2012	"Franklin"	"00"	"04"	253	94	351.0	5					142	186
"LA"	2012	"Franklin"	"00"	"04A"	3	31	34.0	5					25	30
"LA"	2012	"Franklin"	"00"	"04B"	37	96	135.0	5					100	106
"LA"	2012	"Franklin"	"00"	"06"	69	387	466.0	5					354	382
"LA"	2012	"Franklin"	"00"	"06A"	3	7	10.0	5					9	10
"LA"	2012	"Franklin"	"00"	"07"	32	52	86.0	5					52	66
"LA"	2012	"Franklin"	"00"	"09"	3	51	55.0	5					45	45
"LA"	2012	"Franklin"	"00"	"12"	50	265	321.0	5					230	249
"LA"	2012	"Franklin"	"00"	"13"	19	234	256.0	5					219	226
"LA"	2012	"Franklin"	"00"	"13A"	3	42	46.0	5					37	38
"LA"	2012	"Franklin"	"00"	"14"	136	264	404.0	5					266	299
"LA"	2012	"Franklin"	"00"	"16"	340	45	390.0	5					118	201
"LA"	2012	"Franklin"	"00"	"18"	0	10	10.0	5					10	10
"LA"	2012	"Franklin"	"00"	"19"	45	208	258.0	5					201	220
"LA"	2012	"Franklin"	"00"	"20"	250	82	338.0	5					135	200
"LA"	2012	"Franklin"	"00"	"21"	29	258	291.0	5					239	254
"LA"	2012	"Franklin"	"00"	"21A"	11	18	29.0	5					19	22
"LA"	2012	"Franklin"	"00"	"22"	36	97	134.0	5					100	111
"LA"	2012	"Franklin"	"00"	"24"	405	33	444.0	5					122	229
"LA"	2012	"Franklin"	"00"	"25"	168	6	175.0	5					51	91
"LA"	2012	"Franklin"	"00"	"26"	14	113	130.0	5					102	109
"LA"	2012	"Franklin"	"00"	"26A"	32	34	67.0	5					45	51
"LA"	2012	"Franklin"	"00"	"27"	71	151	226.0	5					153	183
"LA"	2012	"Franklin"	"00"	"27A"	13	3	16.0	5					7	13
"LA"	2012	"Franklin"	"00"	"27B"	12	11	23.0	5					12	17
"LA"	2012	"Franklin"	"00"	"28A"	44	6	50.0	5					17	37
"LA"	2012	"Franklin"	"00"	"30"	63	468	537.0	5					428	451
"LA"	2012	"Franklin"	"00"	"31"	50	415	470.0	5					369	391
"LA"	2012	"Franklin"	"00"	"32"	85	228	319.0	5					220	245
"LA"	2012	"Franklin"	"00"	"33"	28	110	139.0	5					103	109
"LA"	2012	"Franklin"	"Early Voting"		541	1968	2534.0		0	0	0	0	2097	2421
"LA"	2012	"Franklin"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"Grant"	"01"	"1"	57	150	213.0	5					144	181
"LA"	2012	"Grant"	"01"	"2"	40	152	196.0	5					127	161
"LA"	2012	"Grant"	"01"	"3"	30	272	315.0	5					231	271
"LA"	2012	"Grant"	"01"	"4"	4	24	28.0	5					19	26
"LA"	2012	"Grant"	"01"	"5"	0	0	0.0	5					0	0
"LA"	2012	"Grant"	"01"	"6"	3	14	17.0	5					14	17
"LA"	2012	"Grant"	"02"	"1"	20	68	90.0	5					63	81
"LA"	2012	"Grant"	"02"	"2"	37	196	238.0	5					181	220
"LA"	2012	"Grant"	"02"	"3"	20	154	179.0	5					113	135
"LA"	2012	"Grant"	"02"	"4"	3	11	17.0	5					8	16
"LA"	2012	"Grant"	"02"	"5"	20	301	330.0	5					240	267
"LA"	2012	"Grant"	"03"	"1"	238	33	273.0	5					79	174
"LA"	2012	"Grant"	"03"	"2"	150	91	241.0	5					113	179
"LA"	2012	"Grant"	"03"	"3"	88	28	118.0	5					37	71
"LA"	2012	"Grant"	"03"	"4"	8	19	27.0	5					20	24
"LA"	2012	"Grant"	"04"	"1"	25	358	388.0	5					297	331
"LA"	2012	"Grant"	"04"	"2"	20	342	369.0	5					271	297
"LA"	2012	"Grant"	"04"	"3"	9	185	197.0	5					146	161
"LA"	2012	"Grant"	"05"	"1"	27	357	388.0	5					265	309
"LA"	2012	"Grant"	"05"	"2"	27	296	329.0	5					230	260
"LA"	2012	"Grant"	"05"	"3"	22	170	198.0	5					141	166
"LA"	2012	"Grant"	"06"	"1"	17	209	228.0	5					177	194
"LA"	2012	"Grant"	"06"	"2"	23	236	264.0	5					199	223
"LA"	2012	"Grant"	"06"	"3"	19	147	166.0	5					122	140
"LA"	2012	"Grant"	"06"	"4"	13	82	96.0	5					53	67
"LA"	2012	"Grant"	"06"	"5"	13	130	147.0	5					101	115
"LA"	2012	"Grant"	"07"	"1"	10	152	167.0	5					143	157
"LA"	2012	"Grant"	"07"	"2"	12	130	144.0	5					115	133
"LA"	2012	"Grant"	"07"	"3"	24	379	414.0	5					330	374
"LA"	2012	"Grant"	"07"	"4"	3	16	20.0	5					16	19
"LA"	2012	"Grant"	"07"	"5"	7	75	85.0	5					71	78
"LA"	2012	"Grant"	"07"	"6"	6	115	124.0	5					103	115
"LA"	2012	"Grant"	"07"	"7"	0	17	17.0	5					14	16
"LA"	2012	"Grant"	"07"	"8"	4	23	27.0	5					19	24
"LA"	2012	"Grant"	"08"	"1"	0	19	19.0	5					13	13
"LA"	2012	"Grant"	"08"	"2"	23	363	397.0	5					307	335
"LA"	2012	"Grant"	"08"	"3"	10	121	133.0	5					109	122
"LA"	2012	"Grant"	"08"	"4"	36	402	446.0	5					313	354
"LA"	2012	"Grant"	"08"	"5"	0	13	13.0	5					6	6
"LA"	2012	"Grant"	"Early Voting"		353	1232	1608.0		0	0	0	0	1235	1490
"LA"	2012	"Grant"	"Provisional Votes"		1	0	1.0		0	0	0	0	0	0
"LA"	2012	"Iberia"	"01"	"01"	370	3	376.0	3		175	19	6	68	269
"LA"	2012	"Iberia"	"01"	"02"	393	40	436.0	3		174	32	7	96	314
"LA"	2012	"Iberia"	"01"	"03"	203	210	421.0	3		112	161	14	106	396
"LA"	2012	"Iberia"	"01"	"04"	32	93	128.0	3		16	68	4	30	121
"LA"	2012	"Iberia"	"01"	"05"	112	2	114.0	3		48	11	2	18	79
"LA"	2012	"Iberia"	"02"	"01"	379	80	466.0	3		174	90	16	117	399
"LA"	2012	"Iberia"	"02"	"02"	181	8	190.0	3		85	13	6	30	134
"LA"	2012	"Iberia"	"02"	"03"	266	217	488.0	3		140	182	1	103	429
"LA"	2012	"Iberia"	"02"	"04"	3	69	72.0	3		0	42	1	21	65
"LA"	2012	"Iberia"	"03"	"01"	137	342	483.0	3		72	277	12	92	454
"LA"	2012	"Iberia"	"03"	"02"	171	539	715.0	3		96	372	12	180	663
"LA"	2012	"Iberia"	"03"	"03"	46	187	234.0	3		16	139	3	54	215
"LA"	2012	"Iberia"	"03"	"04"	65	167	235.0	3		39	112	3	47	204
"LA"	2012	"Iberia"	"03"	"05"	14	62	77.0	3		6	43	0	22	71
"LA"	2012	"Iberia"	"04"	"01"	212	19	233.0	3		91	36	7	53	191
"LA"	2012	"Iberia"	"04"	"02"	334	84	423.0	3		187	89	10	74	364
"LA"	2012	"Iberia"	"04"	"03"	448	63	516.0	3		216	86	12	109	429
"LA"	2012	"Iberia"	"04"	"04"	224	164	394.0	3		103	137	6	83	338
"LA"	2012	"Iberia"	"05"	"01"	116	180	301.0	3		58	118	7	90	275
"LA"	2012	"Iberia"	"05"	"02"	131	88	224.0	3		52	73	2	65	192
"LA"	2012	"Iberia"	"05"	"03"	190	163	357.0	3		97	111	8	95	314
"LA"	2012	"Iberia"	"05"	"04"	71	453	533.0	3		34	330	7	137	509
"LA"	2012	"Iberia"	"05"	"05"	52	272	329.0	3		33	194	7	72	310
"LA"	2012	"Iberia"	"06"	"01"	248	217	469.0	3		144	160	10	98	416
"LA"	2012	"Iberia"	"06"	"02"	205	293	502.0	3		111	225	11	100	450
"LA"	2012	"Iberia"	"06"	"03"	64	371	440.0	3		39	255	7	107	410
"LA"	2012	"Iberia"	"06"	"04"	25	122	148.0	3		13	92	0	35	140
"LA"	2012	"Iberia"	"06"	"05"	68	317	392.0	3		35	228	4	76	347
"LA"	2012	"Iberia"	"07"	"01"	111	435	551.0	3		46	294	5	169	516
"LA"	2012	"Iberia"	"07"	"02"	41	307	357.0	3		16	230	6	68	324
"LA"	2012	"Iberia"	"07"	"03"	74	512	599.0	3		22	375	13	147	565
"LA"	2012	"Iberia"	"07"	"04"	51	515	572.0	3		21	389	13	113	537
"LA"	2012	"Iberia"	"07"	"05"	12	175	188.0	3		4	141	2	27	175
"LA"	2012	"Iberia"	"08"	"01"	61	361	427.0	3		30	265	8	94	401
"LA"	2012	"Iberia"	"08"	"02"	144	811	967.0	3		89	568	18	229	909
"LA"	2012	"Iberia"	"08"	"03"	17	143	163.0	3		10	114	5	28	157
"LA"	2012	"Iberia"	"08"	"04"	105	415	523.0	3		52	296	10	121	480
"LA"	2012	"Iberia"	"09"	"01"	213	295	515.0	3		111	250	11	95	469
"LA"	2012	"Iberia"	"09"	"02"	114	495	613.0	3		59	406	13	101	581
"LA"	2012	"Iberia"	"09"	"03"	80	270	353.0	3		39	224	11	57	335
"LA"	2012	"Iberia"	"09"	"04"	71	513	588.0	3		38	379	8	139	565
"LA"	2012	"Iberia"	"09"	"05"	95	254	357.0	3		35	220	3	58	318
"LA"	2012	"Iberia"	"10"	"01"	358	121	487.0	3		180	92	8	123	407
"LA"	2012	"Iberia"	"10"	"02"	121	310	433.0	3		56	236	4	89	389
"LA"	2012	"Iberia"	"10"	"03"	78	493	576.0	3		44	350	9	136	544
"LA"	2012	"Iberia"	"10"	"04"	119	423	554.0	3		55	307	9	124	497
"LA"	2012	"Iberia"	"10"	"06"	32	115	151.0	3		15	81	1	42	140
"LA"	2012	"Iberia"	"10"	"07"	15	64	81.0	3		2	44	1	19	68
"LA"	2012	"Iberia"	"11"	"01"	96	207	307.0	3		50	135	6	66	257
"LA"	2012	"Iberia"	"11"	"02"	56	172	229.0	3		23	92	5	84	206
"LA"	2012	"Iberia"	"11"	"03"	135	281	421.0	3		89	178	13	115	399
"LA"	2012	"Iberia"	"11"	"04"	218	100	321.0	3		110	69	3	70	253
"LA"	2012	"Iberia"	"11"	"05"	49	57	107.0	3		31	47	2	14	95
"LA"	2012	"Iberia"	"11"	"06"	85	165	250.0	3		44	103	4	61	214
"LA"	2012	"Iberia"	"11"	"07"	29	98	130.0	3		12	68	6	35	121
"LA"	2012	"Iberia"	"11"	"08"	33	250	284.0	3		21	187	6	44	259
"LA"	2012	"Iberia"	"12"	"01"	338	19	358.0	3		167	28	4	58	258
"LA"	2012	"Iberia"	"12"	"02"	264	44	309.0	3		142	39	3	44	229
"LA"	2012	"Iberia"	"12"	"03"	624	42	666.0	3		369	52	10	99	534
"LA"	2012	"Iberia"	"12"	"04"	83	196	284.0	3		53	142	2	55	253
"LA"	2012	"Iberia"	"12"	"05"	120	110	230.0	3		72	79	4	51	206
"LA"	2012	"Iberia"	"12"	"06"	212	126	339.0	3		97	78	8	75	258
"LA"	2012	"Iberia"	"13"	"01"	52	405	460.0	3		21	281	6	111	422
"LA"	2012	"Iberia"	"13"	"02"	134	550	697.0	3		68	376	9	132	593
"LA"	2012	"Iberia"	"13"	"03"	49	347	399.0	3		16	245	6	105	373
"LA"	2012	"Iberia"	"13"	"04"	44	303	349.0	3		21	182	7	121	333
"LA"	2012	"Iberia"	"14"	"01"	105	731	847.0	3		47	495	10	194	752
"LA"	2012	"Iberia"	"14"	"02"	4	46	52.0	3		1	38	1	4	44
"LA"	2012	"Iberia"	"14"	"03"	117	358	484.0	3		56	274	9	111	453
"LA"	2012	"Iberia"	"14"	"04"	102	419	528.0	3		31	268	14	158	477
"LA"	2012	"Iberia"	"Early Voting"		2508	4012	6590.0		0	1598	3306	82	1351	6375
"LA"	2012	"Iberia"	"Provisional Votes"		3	2	5.0		0	3	1	0	1	5
"LA"	2012	"Iberville"	"00"	"01"	45	66	113.0	2	31	15	5		35	92
"LA"	2012	"Iberville"	"00"	"02"	380	29	413.0	2	158	128	4		50	347
"LA"	2012	"Iberville"	"00"	"03"	484	51	537.0	2	185	184	8		75	455
"LA"	2012	"Iberville"	"00"	"04"	65	465	538.0	6					451	495
"LA"	2012	"Iberville"	"00"	"05"	97	217	322.0	6					238	284
"LA"	2012	"Iberville"	"00"	"06"	113	18	131.0	2	48	39	1		21	110
"LA"	2012	"Iberville"	"00"	"06A"	0	9	9.0	6					9	9
"LA"	2012	"Iberville"	"00"	"07"	399	58	460.0	2	157	128	13		47	350
"LA"	2012	"Iberville"	"00"	"08"	99	3	103.0	2	35	40	0		9	84
"LA"	2012	"Iberville"	"00"	"10"	734	740	1494.0	2	405	260	101		482	1286
"LA"	2012	"Iberville"	"00"	"11"	552	30	584.0	2	261	148	9		47	468
"LA"	2012	"Iberville"	"00"	"12"	35	33	71.0	2	18	16	7		19	66
"LA"	2012	"Iberville"	"00"	"13"	46	155	201.0	6					154	184
"LA"	2012	"Iberville"	"00"	"13A"	5	18	23.0	2	1	3	7		7	18
"LA"	2012	"Iberville"	"00"	"13B"	134	8	145.0	2	52	48	0		10	111
"LA"	2012	"Iberville"	"00"	"13C"	145	16	163.0	2	71	47	3		12	133
"LA"	2012	"Iberville"	"00"	"14"	109	133	247.0	2	90	49	15		52	215
"LA"	2012	"Iberville"	"00"	"14A"	104	21	126.0	2	50	31	4		15	101
"LA"	2012	"Iberville"	"00"	"14B"	34	49	83.0	2	26	10	9		30	77
"LA"	2012	"Iberville"	"00"	"15"	608	2	611.0	2	237	218	9		31	501
"LA"	2012	"Iberville"	"00"	"15A"	8	27	36.0	2	11	5	3		13	33
"LA"	2012	"Iberville"	"00"	"15B"	77	114	193.0	6					123	160
"LA"	2012	"Iberville"	"00"	"16"	531	1	534.0	2	173	230	0		34	443
"LA"	2012	"Iberville"	"00"	"17"	79	267	349.0	2	106	37	30		123	304
"LA"	2012	"Iberville"	"00"	"17A"	23	73	99.0	2	39	18	4		27	89
"LA"	2012	"Iberville"	"00"	"18"	108	234	346.0	2	87	77	33		109	315
"LA"	2012	"Iberville"	"00"	"19"	320	6	330.0	2	133	95	2		27	258
"LA"	2012	"Iberville"	"00"	"19A"	45	5	51.0	2	24	15	0		4	43
"LA"	2012	"Iberville"	"00"	"20"	168	127	299.0	2	108	52	16		61	250
"LA"	2012	"Iberville"	"00"	"21"	202	264	472.0	2	165	103	23		111	421
"LA"	2012	"Iberville"	"00"	"22"	463	654	1129.0	2	331	222	70		340	989
"LA"	2012	"Iberville"	"00"	"23"	165	20	187.0	2	58	63	1		16	141
"LA"	2012	"Iberville"	"00"	"24"	253	234	494.0	6					263	374
"LA"	2012	"Iberville"	"00"	"25"	36	298	343.0	6					282	313
"LA"	2012	"Iberville"	"00"	"25A"	24	44	70.0	6					45	60
"LA"	2012	"Iberville"	"00"	"25B"	17	77	95.0	6					73	80
"LA"	2012	"Iberville"	"00"	"26"	26	146	173.0	6					141	157
"LA"	2012	"Iberville"	"00"	"26A"	21	121	146.0	6					124	135
"LA"	2012	"Iberville"	"00"	"27"	37	309	351.0	6					298	330
"LA"	2012	"Iberville"	"00"	"28"	5	29	35.0	6					30	32
"LA"	2012	"Iberville"	"00"	"29"	183	207	398.0	6					264	326
"LA"	2012	"Iberville"	"00"	"30"	236	248	488.0	6					276	357
"LA"	2012	"Iberville"	"00"	"31"	266	82	349.0	6					148	226
"LA"	2012	"Iberville"	"00"	"32"	555	75	634.0	6					221	382
"LA"	2012	"Iberville"	"Early Voting"		1512	1488	3039.0		751	627	114	0	1135	2797
"LA"	2012	"Iberville"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"Jackson"	"00"	"01"	3	72	75.0	5					64	66
"LA"	2012	"Jackson"	"00"	"02"	18	385	407.0	5					342	371
"LA"	2012	"Jackson"	"00"	"03"	16	269	287.0	5					240	256
"LA"	2012	"Jackson"	"00"	"04"	84	205	293.0	5					210	245
"LA"	2012	"Jackson"	"00"	"05"	139	70	214.0	5					133	177
"LA"	2012	"Jackson"	"00"	"05A"	4	59	64.0	5					55	57
"LA"	2012	"Jackson"	"00"	"05B"	1	29	31.0	5					28	29
"LA"	2012	"Jackson"	"00"	"05C"	0	0	0.0	5					0	0
"LA"	2012	"Jackson"	"00"	"06"	23	218	244.0	5					186	202
"LA"	2012	"Jackson"	"00"	"06A"	31	0	31.0	5					8	21
"LA"	2012	"Jackson"	"00"	"07"	7	49	56.0	5					45	46
"LA"	2012	"Jackson"	"00"	"08"	80	124	206.0	5					115	140
"LA"	2012	"Jackson"	"00"	"08A"	6	33	39.0	5					31	32
"LA"	2012	"Jackson"	"00"	"08AI"	8	37	45.0	5					39	42
"LA"	2012	"Jackson"	"00"	"09"	119	112	232.0	5					156	199
"LA"	2012	"Jackson"	"00"	"10"	12	326	344.0	5					286	308
"LA"	2012	"Jackson"	"00"	"10A"	2	83	87.0	5					74	75
"LA"	2012	"Jackson"	"00"	"11"	7	454	469.0	5					395	411
"LA"	2012	"Jackson"	"00"	"11A"	13	83	98.0	5					72	81
"LA"	2012	"Jackson"	"00"	"13"	176	138	318.0	5					217	284
"LA"	2012	"Jackson"	"00"	"13A"	3	29	32.0	5					29	31
"LA"	2012	"Jackson"	"00"	"14A"	1	56	59.0	5					50	56
"LA"	2012	"Jackson"	"00"	"15"	41	112	155.0	5					120	134
"LA"	2012	"Jackson"	"00"	"16"	130	1	132.0	5					78	114
"LA"	2012	"Jackson"	"00"	"17"	22	64	87.0	5					75	78
"LA"	2012	"Jackson"	"00"	"17A"	21	1	22.0	5					17	19
"LA"	2012	"Jackson"	"00"	"17B"	24	32	57.0	5					41	50
"LA"	2012	"Jackson"	"00"	"18"	5	108	113.0	5					96	100
"LA"	2012	"Jackson"	"00"	"19"	48	108	156.0	5					104	124
"LA"	2012	"Jackson"	"00"	"19A"	2	1	3.0	5					1	1
"LA"	2012	"Jackson"	"00"	"19AI"	42	10	53.0	5					34	44
"LA"	2012	"Jackson"	"00"	"19AII"	0	0	0.0	5					0	0
"LA"	2012	"Jackson"	"00"	"19B"	15	9	25.0	5					18	22
"LA"	2012	"Jackson"	"00"	"19BI"	0	0	0.0	5					0	0
"LA"	2012	"Jackson"	"00"	"19BII"	17	3	20.0	5					8	12
"LA"	2012	"Jackson"	"00"	"19C"	1	0	1.0	5					1	1
"LA"	2012	"Jackson"	"00"	"20"	68	0	68.0	5					28	53
"LA"	2012	"Jackson"	"00"	"20A"	342	9	357.0	5					173	251
"LA"	2012	"Jackson"	"00"	"20B"	9	0	9.0	5					5	7
"LA"	2012	"Jackson"	"00"	"22"	85	182	273.0	5					200	223
"LA"	2012	"Jackson"	"00"	"22A"	3	5	8.0	5					6	7
"LA"	2012	"Jackson"	"00"	"24"	0	63	64.0	5					50	54
"LA"	2012	"Jackson"	"00"	"25"	127	419	547.0	5					439	485
"LA"	2012	"Jackson"	"00"	"25A"	23	60	86.0	5					58	71
"LA"	2012	"Jackson"	"00"	"25B"	15	23	38.0	5					27	31
"LA"	2012	"Jackson"	"00"	"26A"	6	23	31.0	5					25	27
"LA"	2012	"Jackson"	"Early Voting"		506	1068	1593.0		0	0	0	0	1297	1507
"LA"	2012	"Jackson"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"Jefferson"	"00"	"001"	138	822	988.0	1		73	63		707	859
"LA"	2012	"Jefferson"	"00"	"002"	104	491	606.0	1		60	22		422	504
"LA"	2012	"Jefferson"	"00"	"003"	96	415	522.0	1		53	26		373	459
"LA"	2012	"Jefferson"	"00"	"004"	93	349	453.0	1		51	21		319	400
"LA"	2012	"Jefferson"	"00"	"005"	89	386	488.0	1		57	18		339	420
"LA"	2012	"Jefferson"	"00"	"007"	126	432	575.0	1		72	34		368	490
"LA"	2012	"Jefferson"	"00"	"008"	83	297	387.0	1		58	23		249	336
"LA"	2012	"Jefferson"	"00"	"009"	246	351	613.0	1		157	44		288	509
"LA"	2012	"Jefferson"	"00"	"010"	102	376	498.0	1		67	34		322	431
"LA"	2012	"Jefferson"	"00"	"011"	193	402	613.0	1		131	36		357	536
"LA"	2012	"Jefferson"	"00"	"012"	120	610	744.0	1		84	34		547	668
"LA"	2012	"Jefferson"	"00"	"013"	139	643	798.0	1		85	49		558	705
"LA"	2012	"Jefferson"	"00"	"014"	52	281	337.0	1		38	12		236	291
"LA"	2012	"Jefferson"	"00"	"015"	55	231	292.0	1		29	16		199	247
"LA"	2012	"Jefferson"	"00"	"016"	63	260	332.0	1		38	15		237	298
"LA"	2012	"Jefferson"	"00"	"017"	187	768	969.0	1		114	46		653	821
"LA"	2012	"Jefferson"	"00"	"018"	170	571	759.0	1		98	36		505	647
"LA"	2012	"Jefferson"	"00"	"019"	36	154	196.0	1		23	10		126	160
"LA"	2012	"Jefferson"	"00"	"020"	84	257	344.0	1		57	14		213	293
"LA"	2012	"Jefferson"	"00"	"021"	107	342	465.0	1		55	22		314	399
"LA"	2012	"Jefferson"	"00"	"022"	50	146	203.0	1		38	13		113	171
"LA"	2012	"Jefferson"	"00"	"023"	230	168	409.0	1		175	12		141	334
"LA"	2012	"Jefferson"	"00"	"024"	170	833	1029.0	1		104	61		703	884
"LA"	2012	"Jefferson"	"00"	"025"	203	800	1033.0	1		113	44		726	897
"LA"	2012	"Jefferson"	"00"	"026"	225	591	833.0	1		143	55		500	706
"LA"	2012	"Jefferson"	"00"	"027"	388	380	791.0	1		282	47		341	684
"LA"	2012	"Jefferson"	"00"	"028"	91	220	314.0	1		66	20		179	268
"LA"	2012	"Jefferson"	"00"	"029"	97	201	309.0	1		68	18		159	248
"LA"	2012	"Jefferson"	"00"	"030"	114	520	649.0	1		76	37		434	554
"LA"	2012	"Jefferson"	"00"	"031"	95	456	564.0	1		56	31		392	489
"LA"	2012	"Jefferson"	"00"	"032"	93	514	628.0	1		62	38		428	543
"LA"	2012	"Jefferson"	"00"	"033"	106	319	431.0	1		57	27		280	370
"LA"	2012	"Jefferson"	"00"	"034"	80	424	514.0	1		48	28		361	448
"LA"	2012	"Jefferson"	"00"	"035"	77	278	364.0	1		39	25		240	311
"LA"	2012	"Jefferson"	"00"	"036"	57	245	319.0	1		34	23		217	279
"LA"	2012	"Jefferson"	"00"	"037"	95	357	469.0	1		55	18		315	400
"LA"	2012	"Jefferson"	"00"	"038"	105	441	566.0	1		78	42		380	507
"LA"	2012	"Jefferson"	"00"	"039"	89	409	514.0	1		54	27		377	463
"LA"	2012	"Jefferson"	"00"	"040"	81	307	400.0	1		54	12		273	344
"LA"	2012	"Jefferson"	"00"	"041"	78	358	443.0	1		35	24		304	366
"LA"	2012	"Jefferson"	"00"	"042"	128	401	544.0	1		76	34		352	473
"LA"	2012	"Jefferson"	"00"	"043"	85	370	461.0	1		54	21		317	402
"LA"	2012	"Jefferson"	"00"	"044"	136	457	622.0	1		94	37		374	520
"LA"	2012	"Jefferson"	"00"	"045"	151	322	486.0	1		105	39		266	418
