state	year	county	precinct	vtd	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"KS"	2012	"JEWELL"	"Calvin Township"	"000060"	3	33	37	1		35	35
"KS"	2012	"JEWELL"	"Center Township"	"000070"	95	368	472	1		385	385
"KS"	2012	"JEWELL"	"Erving Township"	"000080"	2	9	11	1		11	11
"KS"	2012	"JEWELL"	"Esbon Township"	"000090"	13	59	76	1		65	65
"KS"	2012	"JEWELL"	"Grant Township"	"000100"	8	75	84	1		76	76
"KS"	2012	"JEWELL"	"Harrison Township"	"000110"	1	14	15	1		13	13
"KS"	2012	"JEWELL"	"Highland Township"	"000120"	7	13	20	1		15	15
"KS"	2012	"JEWELL"	"Holmwood Township"	"000130"	2	10	13	1		11	11
"KS"	2012	"JEWELL"	"Ionia Township"	"000140"	2	38	40	1		39	39
"KS"	2012	"JEWELL"	"Jackson Township"	"000150"	9	50	61	1		51	51
"KS"	2012	"JEWELL"	"Limestone Township"	"000160"	6	25	32	1		25	25
"KS"	2012	"JEWELL"	"Montana Township"	"000170"	8	29	37	1		33	33
"KS"	2012	"JEWELL"	"Odessa Township"	"000180"	0	7	7	1		6	6
"KS"	2012	"JEWELL"	"Prairie Township"	"000190"	3	66	70	1		63	63
"KS"	2012	"JEWELL"	"Richland Township"	"000200"	4	17	21	1		18	18
"KS"	2012	"JEWELL"	"Sinclair Township"	"000210"	0	15	16	1		13	13
"KS"	2012	"JEWELL"	"Vicksburg Township"	"000220"	0	14	14	1		12	12
"KS"	2012	"JEWELL"	"Walnut Township"	"000230"	4	36	40	1		36	36
"KS"	2012	"JEWELL"	"Washington Township"	"000240"	5	16	21	1		18	18
"KS"	2012	"JEWELL"	"White Mound Township"	"000250"	3	19	23	1		19	19
"KS"	2012	"Johnson"	"Aubry Township"		665	1778	2490	3		1835	2334
"KS"	2012	"Johnson"	"Aubry Twp 0-01"		40	84	128	3		92	121
"KS"	2012	"Johnson"	"Aubry Twp 0-02"		184	579	779	3		596	742
"KS"	2012	"Johnson"	"Aubry Twp 0-03"		132	309	451	3		316	417
"KS"	2012	"Johnson"	"Aubry Twp 0-04"		287	708	1010	3		731	935
"KS"	2012	"Johnson"	"Aubry Twp 0-05"		6	11	17	3		13	15
"KS"	2012	"Johnson"	"Aubry Twp 0-06"		16	87	105	3		87	104
"KS"	2012	"Johnson"	"Bonner Springs 4-01"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Bonner Springs Ward 4"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"City Ward"				0	3			0
"KS"	2012	"Johnson"	"De Soto"		857	1448	2360	3		1566	2207
"KS"	2012	"Johnson"	"De Soto 0-01"		336	563	924	3		610	869
"KS"	2012	"Johnson"	"De Soto 0-02"		205	316	533	3		349	494
"KS"	2012	"Johnson"	"De Soto 0-03"		277	532	826	3		565	771
"KS"	2012	"Johnson"	"De Soto 0-04"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"De Soto 0-05"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"De Soto 0-06"		39	35	75	3		40	71
"KS"	2012	"Johnson"	"De Soto 0-07"		0	2	2	3		2	2
"KS"	2012	"Johnson"	"De Soto 0-08"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton"		227	421	670	3		455	618
"KS"	2012	"Johnson"	"Edgerton 0-01"		227	421	670	3		455	618
"KS"	2012	"Johnson"	"Edgerton 0-02"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-03"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-04"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-05"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-06"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-07"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Edgerton 0-08"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Fairway 1-00"		277	341	627	3		396	553
"KS"	2012	"Johnson"	"Fairway 2-00"		268	276	552	3		308	477
"KS"	2012	"Johnson"	"Fairway 3-00"		323	390	719	3		462	631
"KS"	2012	"Johnson"	"Fairway 4-00"		370	224	610	3		271	542
"KS"	2012	"Johnson"	"Fairway Ward 1"		277	341	627	3		396	553
"KS"	2012	"Johnson"	"Fairway Ward 2"		268	276	552	3		308	477
"KS"	2012	"Johnson"	"Fairway Ward 3"		323	390	719	3		462	631
"KS"	2012	"Johnson"	"Fairway Ward 4"		370	224	610	3		271	542
"KS"	2012	"Johnson"	"Gardner"		2637	4597	7436	3		4990	6920
"KS"	2012	"Johnson"	"Gardner 0-01"		409	796	1230	3		879	1154
"KS"	2012	"Johnson"	"Gardner 0-02"		84	90	190	3		110	182
"KS"	2012	"Johnson"	"Gardner 0-03"		350	550	928	3		581	843
"KS"	2012	"Johnson"	"Gardner 0-04"		245	423	688	3		458	630
"KS"	2012	"Johnson"	"Gardner 0-05"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner 0-06"		311	608	953	3		654	891
"KS"	2012	"Johnson"	"Gardner 0-07"		13	13	26	3		15	25
"KS"	2012	"Johnson"	"Gardner 0-08"		16	52	68	3		54	65
"KS"	2012	"Johnson"	"Gardner 0-09"		399	684	1103	3		738	1012
"KS"	2012	"Johnson"	"Gardner 0-10"		241	458	722	3		498	680
"KS"	2012	"Johnson"	"Gardner 0-11"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner 0-12"		11	8	19	3		7	18
"KS"	2012	"Johnson"	"Gardner 0-13"		302	529	850	3		573	807
"KS"	2012	"Johnson"	"Gardner 0-14"		256	386	659	3		423	613
"KS"	2012	"Johnson"	"Gardner 0-15"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner Township"		305	708	1029	3		706	967
"KS"	2012	"Johnson"	"Gardner Twp 0-01"		123	269	397	3		267	366
"KS"	2012	"Johnson"	"Gardner Twp 0-02"		130	358	496	3		350	470
"KS"	2012	"Johnson"	"Gardner Twp 0-03"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner Twp 0-04"		0	1	1	3		1	1
"KS"	2012	"Johnson"	"Gardner Twp 0-05"		2	6	8	3		6	8
"KS"	2012	"Johnson"	"Gardner Twp 0-06"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner Twp 0-07"		2	2	4	3		2	4
"KS"	2012	"Johnson"	"Gardner Twp 0-08"		4	2	6	3		2	5
"KS"	2012	"Johnson"	"Gardner Twp 0-09"		0	2	2	3		2	2
"KS"	2012	"Johnson"	"Gardner Twp 0-10"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Gardner Twp 0-11"		44	68	115	3		76	111
"KS"	2012	"Johnson"	"Gardner Twp 0-12"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Lake Quivira"		216	452	671	3		486	616
"KS"	2012	"Johnson"	"Lake Quivira 0-01"		216	452	671	3		486	616
"KS"	2012	"Johnson"	"Leawood 1-01"		296	320	629	3		363	557
"KS"	2012	"Johnson"	"Leawood 1-02"		397	556	968	3		636	864
"KS"	2012	"Johnson"	"Leawood 1-03"		337	512	859	3		563	778
"KS"	2012	"Johnson"	"Leawood 1-04"		283	392	682	3		435	607
"KS"	2012	"Johnson"	"Leawood 1-05"		217	404	627	3		419	581
"KS"	2012	"Johnson"	"Leawood 1-06"		84	85	170	3		96	149
"KS"	2012	"Johnson"	"Leawood 2-01"		300	474	785	3		530	716
"KS"	2012	"Johnson"	"Leawood 2-02"		375	566	958	3		626	865
"KS"	2012	"Johnson"	"Leawood 2-03"		337	591	941	3		633	837
"KS"	2012	"Johnson"	"Leawood 2-04"		223	748	984	3		765	913
"KS"	2012	"Johnson"	"Leawood 2-05"		207	352	571	3		378	525
"KS"	2012	"Johnson"	"Leawood 2-06"		130	270	401	3		284	378
"KS"	2012	"Johnson"	"Leawood 3-01"		207	310	529	3		347	475
"KS"	2012	"Johnson"	"Leawood 3-02"		320	574	908	3		619	823
"KS"	2012	"Johnson"	"Leawood 3-03"		180	391	575	3		429	525
"KS"	2012	"Johnson"	"Leawood 3-04"		87	197	286	3		200	254
"KS"	2012	"Johnson"	"Leawood 3-05"		366	784	1172	3		819	1062
"KS"	2012	"Johnson"	"Leawood 3-06"		314	772	1097	3		805	1022
"KS"	2012	"Johnson"	"Leawood 3-07"		295	547	850	3		617	777
"KS"	2012	"Johnson"	"Leawood 4-01"		72	193	267	3		211	245
"KS"	2012	"Johnson"	"Leawood 4-02"		235	504	748	3		536	679
"KS"	2012	"Johnson"	"Leawood 4-03"		277	448	735	3		517	686
"KS"	2012	"Johnson"	"Leawood 4-04"		316	621	949	3		676	867
"KS"	2012	"Johnson"	"Leawood 4-05"		295	611	917	3		642	818
"KS"	2012	"Johnson"	"Leawood 4-06"		143	540	693	3		567	658
"KS"	2012	"Johnson"	"Leawood 4-07"		331	910	1250	3		952	1156
"KS"	2012	"Johnson"	"Leawood 4-08"		108	373	489	3		370	446
"KS"	2012	"Johnson"	"Leawood Ward 1"		1614	2269	3935	3		2512	3536
"KS"	2012	"Johnson"	"Leawood Ward 2"		1572	3001	4640	3		3216	4234
"KS"	2012	"Johnson"	"Leawood Ward 3"		1769	3575	5417	3		3836	4938
"KS"	2012	"Johnson"	"Leawood Ward 4"		1777	4200	6048	3		4471	5555
"KS"	2012	"Johnson"	"Lenexa 1-01"		205	297	509	3		326	465
"KS"	2012	"Johnson"	"Lenexa 1-02"		438	577	1036	3		658	950
"KS"	2012	"Johnson"	"Lenexa 1-03"		512	683	1214	3		775	1095
"KS"	2012	"Johnson"	"Lenexa 1-04"		380	442	842	3		480	767
"KS"	2012	"Johnson"	"Lenexa 1-05"		354	455	836	3		502	764
"KS"	2012	"Johnson"	"Lenexa 1-06"		326	662	1000	3		704	920
"KS"	2012	"Johnson"	"Lenexa 1-07"		258	291	560	3		344	506
"KS"	2012	"Johnson"	"Lenexa 1-08"		132	116	255	3		139	232
"KS"	2012	"Johnson"	"Lenexa 1-09"		6	12	18	3		10	16
"KS"	2012	"Johnson"	"Lenexa 2-01"		308	733	1051	3		771	977
"KS"	2012	"Johnson"	"Lenexa 2-02"		73	221	297	3		228	275
"KS"	2012	"Johnson"	"Lenexa 2-03"		325	756	1089	3		799	1011
"KS"	2012	"Johnson"	"Lenexa 2-04"		238	859	1110	3		874	1051
"KS"	2012	"Johnson"	"Lenexa 2-05"		497	415	935	3		498	838
"KS"	2012	"Johnson"	"Lenexa 2-06"		194	494	696	3		511	654
"KS"	2012	"Johnson"	"Lenexa 2-07"		379	719	1126	3		756	1054
"KS"	2012	"Johnson"	"Lenexa 2-08"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Lenexa 3-01"		421	307	740	3		379	670
"KS"	2012	"Johnson"	"Lenexa 3-02"		534	433	984	3		547	883
"KS"	2012	"Johnson"	"Lenexa 3-03"		449	604	1079	3		680	981
"KS"	2012	"Johnson"	"Lenexa 3-04"		265	438	727	3		482	673
"KS"	2012	"Johnson"	"Lenexa 3-05"		352	236	607	3		297	547
"KS"	2012	"Johnson"	"Lenexa 3-06"		315	350	685	3		388	610
"KS"	2012	"Johnson"	"Lenexa 3-07"		339	497	852	3		539	793
"KS"	2012	"Johnson"	"Lenexa 3-08"		350	544	912	3		614	848
"KS"	2012	"Johnson"	"Lenexa 4-01"		194	223	428	3		275	386
"KS"	2012	"Johnson"	"Lenexa 4-02"		354	457	826	3		535	752
"KS"	2012	"Johnson"	"Lenexa 4-03"		280	197	492	3		228	441
"KS"	2012	"Johnson"	"Lenexa 4-04"		226	216	454	3		242	412
"KS"	2012	"Johnson"	"Lenexa 4-05"		179	177	364	3		228	332
"KS"	2012	"Johnson"	"Lenexa 4-06"		321	351	693	3		406	626
"KS"	2012	"Johnson"	"Lenexa 4-07"		291	379	683	3		427	626
"KS"	2012	"Johnson"	"Lenexa 4-08"		312	336	654	3		431	578
"KS"	2012	"Johnson"	"Lenexa 4-09"		280	395	688	3		432	637
"KS"	2012	"Johnson"	"Lenexa 4-10"		212	190	413	3		223	368
"KS"	2012	"Johnson"	"Lenexa 4-11"		61	59	124	3		72	117
"KS"	2012	"Johnson"	"Lenexa Ward 1"		2611	3535	6270	3		3938	5715
"KS"	2012	"Johnson"	"Lenexa Ward 2"		2014	4197	6304	3		4437	5860
"KS"	2012	"Johnson"	"Lenexa Ward 3"		3025	3409	6586	3		3926	6005
"KS"	2012	"Johnson"	"Lenexa Ward 4"		2710	2980	5819	3		3499	5275
"KS"	2012	"Johnson"	"Lexington Township"		216	566	796	3		561	747
"KS"	2012	"Johnson"	"Lexington Twp 0-01"		214	561	788	3		555	739
"KS"	2012	"Johnson"	"Lexington Twp 0-02"		0	2	3	3		2	3
"KS"	2012	"Johnson"	"Lexington Twp 0-03"		1	3	4	3		3	4
"KS"	2012	"Johnson"	"Lexington Twp 0-04"		1	0	1	3		1	1
"KS"	2012	"Johnson"	"Lexington Twp 0-05"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"McCamish Township"		139	409	562	3		411	531
"KS"	2012	"Johnson"	"McCamish Twp 0-01"		41	145	190	3		139	179
"KS"	2012	"Johnson"	"McCamish Twp 0-02"		98	264	372	3		272	352
"KS"	2012	"Johnson"	"McCamish Twp 0-03"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Merriam 1-01"		245	232	492	3		278	452
"KS"	2012	"Johnson"	"Merriam 1-02"		387	255	663	3		321	570
"KS"	2012	"Johnson"	"Merriam 2-01"		370	359	758	3		411	687
"KS"	2012	"Johnson"	"Merriam 2-02"		1	1	2	3		1	2
"KS"	2012	"Johnson"	"Merriam 2-03"		242	168	421	3		217	370
"KS"	2012	"Johnson"	"Merriam 3-01"		408	297	715	3		352	630
"KS"	2012	"Johnson"	"Merriam 3-02"		290	255	557	3		297	510
"KS"	2012	"Johnson"	"Merriam 4-01"		365	383	769	3		427	699
"KS"	2012	"Johnson"	"Merriam 4-02"		173	172	354	3		194	317
"KS"	2012	"Johnson"	"Merriam 4-03"		227	192	433	3		239	383
"KS"	2012	"Johnson"	"Merriam Ward 1"		632	487	1155	3		599	1022
"KS"	2012	"Johnson"	"Merriam Ward 2"		613	528	1181	3		629	1059
"KS"	2012	"Johnson"	"Merriam Ward 3"		698	552	1272	3		649	1140
"KS"	2012	"Johnson"	"Merriam Ward 4"		765	747	1556	3		860	1399
"KS"	2012	"Johnson"	"Mission 1-01"		364	323	705	3		382	641
"KS"	2012	"Johnson"	"Mission 1-02"		271	125	415	3		168	348
"KS"	2012	"Johnson"	"Mission 2-01"		251	169	432	3		212	391
"KS"	2012	"Johnson"	"Mission 2-02"		320	243	585	3		285	513
"KS"	2012	"Johnson"	"Mission 3-01"		429	282	738	3		380	658
"KS"	2012	"Johnson"	"Mission 3-02"		202	158	371	3		188	319
"KS"	2012	"Johnson"	"Mission 4-01"		252	176	435	3		221	370
"KS"	2012	"Johnson"	"Mission 4-02"		299	289	601	3		360	544
"KS"	2012	"Johnson"	"Mission 4-03"		185	168	367	3		210	335
"KS"	2012	"Johnson"	"Mission Hills"		729	1622	2372	3		1735	2149
"KS"	2012	"Johnson"	"Mission Hills 0-01"		149	393	546	3		405	496
"KS"	2012	"Johnson"	"Mission Hills 0-02"		227	455	689	3		504	630
"KS"	2012	"Johnson"	"Mission Hills 0-03"		109	327	442	3		347	407
"KS"	2012	"Johnson"	"Mission Hills 0-04"		244	447	695	3		479	616
"KS"	2012	"Johnson"	"Mission Ward 1"		635	448	1120	3		550	989
"KS"	2012	"Johnson"	"Mission Ward 2"		571	412	1017	3		497	904
"KS"	2012	"Johnson"	"Mission Ward 3"		631	440	1109	3		568	977
"KS"	2012	"Johnson"	"Mission Ward 4"		736	633	1403	3		791	1249
"KS"	2012	"Johnson"	"Mission Woods"		54	54	111	3		64	102
"KS"	2012	"Johnson"	"Mission Woods 0-01"		54	54	111	3		64	102
"KS"	2012	"Johnson"	"Olathe 1-01"		349	451	823	3		518	752
"KS"	2012	"Johnson"	"Olathe 1-02"		233	290	540	3		327	495
"KS"	2012	"Johnson"	"Olathe 1-03"		191	271	471	3		296	439
"KS"	2012	"Johnson"	"Olathe 1-04"		345	473	839	3		552	754
"KS"	2012	"Johnson"	"Olathe 1-05"		298	512	837	3		553	779
"KS"	2012	"Johnson"	"Olathe 1-06"		188	356	549	3		389	504
"KS"	2012	"Johnson"	"Olathe 1-07"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 1-08"		444	612	1076	3		715	1001
"KS"	2012	"Johnson"	"Olathe 1-09"		316	588	926	3		630	858
"KS"	2012	"Johnson"	"Olathe 1-10"		3	3	6	3		5	6
"KS"	2012	"Johnson"	"Olathe 1-11"		71	60	136	3		74	123
"KS"	2012	"Johnson"	"Olathe 1-12"		18	20	38	3		26	33
"KS"	2012	"Johnson"	"Olathe 1-13"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 1-14"		248	465	726	3		488	670
"KS"	2012	"Johnson"	"Olathe 1-15"		258	478	756	3		522	702
"KS"	2012	"Johnson"	"Olathe 1-16"		317	699	1034	3		747	946
"KS"	2012	"Johnson"	"Olathe 1-17"		61	139	201	3		156	189
"KS"	2012	"Johnson"	"Olathe 1-18"		85	131	220	3		153	204
"KS"	2012	"Johnson"	"Olathe 1-19"		157	212	381	3		236	350
"KS"	2012	"Johnson"	"Olathe 1-20"		280	323	616	3		365	564
"KS"	2012	"Johnson"	"Olathe 1-21"		407	599	1029	3		667	947
"KS"	2012	"Johnson"	"Olathe 1-22"		347	770	1138	3		814	1066
"KS"	2012	"Johnson"	"Olathe 1-23"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 1-24"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 1-25"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 1-26"		4	0	4	3		2	4
"KS"	2012	"Johnson"	"Olathe 1-27"		243	308	569	3		326	528
"KS"	2012	"Johnson"	"Olathe 1-28"		80	131	214	3		135	191
"KS"	2012	"Johnson"	"Olathe 1-29"		45	84	130	3		94	118
"KS"	2012	"Johnson"	"Olathe 2-01"		124	247	383	3		262	362
"KS"	2012	"Johnson"	"Olathe 2-02"		182	263	454	3		293	412
"KS"	2012	"Johnson"	"Olathe 2-03"		264	355	634	3		375	574
"KS"	2012	"Johnson"	"Olathe 2-04"		363	383	771	3		445	691
"KS"	2012	"Johnson"	"Olathe 2-05"		382	1073	1479	3		1112	1391
"KS"	2012	"Johnson"	"Olathe 2-06"		182	615	810	3		636	762
"KS"	2012	"Johnson"	"Olathe 2-07"		380	641	1045	3		704	963
"KS"	2012	"Johnson"	"Olathe 2-08"		444	486	948	3		564	861
"KS"	2012	"Johnson"	"Olathe 2-09"		153	202	358	3		231	314
"KS"	2012	"Johnson"	"Olathe 2-10"		644	889	1570	3		1022	1446
"KS"	2012	"Johnson"	"Olathe 2-11"		472	632	1141	3		717	1044
"KS"	2012	"Johnson"	"Olathe 2-12"		229	368	604	3		398	557
"KS"	2012	"Johnson"	"Olathe 2-13"		295	378	694	3		441	639
"KS"	2012	"Johnson"	"Olathe 2-14"		263	378	652	3		429	610
"KS"	2012	"Johnson"	"Olathe 2-15"		137	318	469	3		340	430
"KS"	2012	"Johnson"	"Olathe 2-16"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-17"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-18"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-19"		1	7	8	3		6	7
"KS"	2012	"Johnson"	"Olathe 2-20"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-21"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-22"		381	720	1121	3		764	1014
"KS"	2012	"Johnson"	"Olathe 2-23"		305	522	840	3		576	783
"KS"	2012	"Johnson"	"Olathe 2-24"		3	11	14	3		12	13
"KS"	2012	"Johnson"	"Olathe 2-25"		7	2	9	3		3	7
"KS"	2012	"Johnson"	"Olathe 2-26"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 2-27"		1	10	11	3		10	11
"KS"	2012	"Johnson"	"Olathe 2-28"		117	137	257	3		158	241
"KS"	2012	"Johnson"	"Olathe 3-01"		188	220	419	3		252	375
"KS"	2012	"Johnson"	"Olathe 3-02"		420	639	1080	3		708	1002
"KS"	2012	"Johnson"	"Olathe 3-03"		155	375	545	3		392	507
"KS"	2012	"Johnson"	"Olathe 3-04"		352	541	920	3		614	843
"KS"	2012	"Johnson"	"Olathe 3-05"		233	568	809	3		586	753
"KS"	2012	"Johnson"	"Olathe 3-06"		187	433	633	3		470	588
"KS"	2012	"Johnson"	"Olathe 3-07"		228	396	630	3		428	581
"KS"	2012	"Johnson"	"Olathe 3-08"		302	622	941	3		674	863
"KS"	2012	"Johnson"	"Olathe 3-09"		180	323	516	3		353	472
"KS"	2012	"Johnson"	"Olathe 3-10"		330	659	1004	3		712	946
"KS"	2012	"Johnson"	"Olathe 3-11"		241	413	667	3		451	629
"KS"	2012	"Johnson"	"Olathe 3-12"		358	528	901	3		582	835
"KS"	2012	"Johnson"	"Olathe 3-13"		336	577	925	3		637	854
"KS"	2012	"Johnson"	"Olathe 3-14"		2	1	3	3		3	3
"KS"	2012	"Johnson"	"Olathe 3-15"		233	471	714	3		504	666
"KS"	2012	"Johnson"	"Olathe 3-16"		269	509	786	3		571	717
"KS"	2012	"Johnson"	"Olathe 3-17"		326	631	976	3		681	892
"KS"	2012	"Johnson"	"Olathe 3-18"		308	567	879	3		617	810
"KS"	2012	"Johnson"	"Olathe 3-19"		142	403	551	3		427	520
"KS"	2012	"Johnson"	"Olathe 3-20"		186	441	635	3		466	592
"KS"	2012	"Johnson"	"Olathe 3-21"		102	316	425	3		328	392
"KS"	2012	"Johnson"	"Olathe 3-22"		312	497	822	3		520	746
"KS"	2012	"Johnson"	"Olathe 3-23"		338	445	807	3		499	732
"KS"	2012	"Johnson"	"Olathe 3-24"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 3-25"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe 3-26"		50	44	95	3		54	81
"KS"	2012	"Johnson"	"Olathe 3-27"		118	292	418	3		281	375
"KS"	2012	"Johnson"	"Olathe 4-01"		393	400	813	3		451	725
"KS"	2012	"Johnson"	"Olathe 4-02"		461	630	1109	3		705	1001
"KS"	2012	"Johnson"	"Olathe 4-03"		271	240	526	3		291	468
"KS"	2012	"Johnson"	"Olathe 4-04"		268	260	539	3		304	484
"KS"	2012	"Johnson"	"Olathe 4-05"		338	461	816	3		521	738
"KS"	2012	"Johnson"	"Olathe 4-06"		466	622	1113	3		700	1005
"KS"	2012	"Johnson"	"Olathe 4-07"		446	509	980	3		570	882
"KS"	2012	"Johnson"	"Olathe 4-08"		265	470	749	3		514	689
"KS"	2012	"Johnson"	"Olathe 4-09"		384	654	1077	3		715	986
"KS"	2012	"Johnson"	"Olathe 4-10"		213	389	611	3		410	569
"KS"	2012	"Johnson"	"Olathe 4-11"		226	210	448	3		238	409
"KS"	2012	"Johnson"	"Olathe 4-12"		392	654	1066	3		714	977
"KS"	2012	"Johnson"	"Olathe 4-13"		233	249	505	3		298	464
"KS"	2012	"Johnson"	"Olathe 4-14"		406	581	1005	3		629	895
"KS"	2012	"Johnson"	"Olathe 4-15"		53	36	92	3		45	85
"KS"	2012	"Johnson"	"Olathe 4-16"		2	1	3	3		3	3
"KS"	2012	"Johnson"	"Olathe 4-17"		1	4	5	3		4	5
"KS"	2012	"Johnson"	"Olathe 4-18"		181	151	350	3		186	312
"KS"	2012	"Johnson"	"Olathe Township"		195	371	577	3		382	543
"KS"	2012	"Johnson"	"Olathe Twp 0-01"		136	225	367	3		235	341
"KS"	2012	"Johnson"	"Olathe Twp 0-02"		17	50	69	3		53	67
"KS"	2012	"Johnson"	"Olathe Twp 0-03"		22	25	48	3		28	47
"KS"	2012	"Johnson"	"Olathe Twp 0-04"		0	2	2	3		2	2
"KS"	2012	"Johnson"	"Olathe Twp 0-05"		0	3	3	3		3	3
"KS"	2012	"Johnson"	"Olathe Twp 0-06"		1	0	1	3		0	1
"KS"	2012	"Johnson"	"Olathe Twp 0-07"		1	1	2	3		1	1
"KS"	2012	"Johnson"	"Olathe Twp 0-08"		4	12	16	3		13	16
"KS"	2012	"Johnson"	"Olathe Twp 0-09"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe Twp 0-10"		4	14	19	3		11	17
"KS"	2012	"Johnson"	"Olathe Twp 0-11"		1	3	4	3		3	4
"KS"	2012	"Johnson"	"Olathe Twp 0-12"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe Twp 0-13"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe Twp 0-14"		0	1	1	3		1	1
"KS"	2012	"Johnson"	"Olathe Twp 0-17"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe Twp 0-24"		0	3	3	3		2	3
"KS"	2012	"Johnson"	"Olathe Twp 0-25"		1	7	8	3		6	8
"KS"	2012	"Johnson"	"Olathe Twp 0-26"		0	4	4	3		4	4
"KS"	2012	"Johnson"	"Olathe Twp 0-27"		0	0	0	3		0	0
"KS"	2012	"Johnson"	"Olathe Twp 0-32"		8	21	30	3		20	28
"KS"	2012	"Johnson"	"Olathe Ward 1"		4988	7975	13259	3		8790	12223
"KS"	2012	"Johnson"	"Olathe Ward 2"		5329	8637	14272	3		9498	13132
"KS"	2012	"Johnson"	"Olathe Ward 3"		5896	10911	17101	3		11810	15774
"KS"	2012	"Johnson"	"Olathe Ward 4"		4999	6521	11807	3		7298	10697
"KS"	2012	"Johnson"	"Overland Park 1-01"		406	296	727	3		367	668
"KS"	2012	"Johnson"	"Overland Park 1-02"		462	285	759	3		351	642
"KS"	2012	"Johnson"	"Overland Park 1-03"		341	356	707	3		391	633
"KS"	2012	"Johnson"	"Overland Park 1-04"		111	158	271	3		173	255
"KS"	2012	"Johnson"	"Overland Park 1-05"		262	226	504	3		275	450
"KS"	2012	"Johnson"	"Overland Park 1-06"		426	396	843	3		486	763
"KS"	2012	"Johnson"	"Overland Park 1-07"		452	423	894	3		514	819
"KS"	2012	"Johnson"	"Overland Park 1-08"		398	287	706	3		358	621
"KS"	2012	"Johnson"	"Overland Park 1-09"		219	188	424	3		208	391
"KS"	2012	"Johnson"	"Overland Park 1-10"		446	340	817	3		406	712
"KS"	2012	"Johnson"	"Overland Park 1-11"		215	126	348	3		160	293
"KS"	2012	"Johnson"	"Overland Park 1-12"		475	325	826	3		410	722
"KS"	2012	"Johnson"	"Overland Park 1-13"		282	238	550	3		289	499
"KS"	2012	"Johnson"	"Overland Park 1-14"		399	307	730	3		398	657
"KS"	2012	"Johnson"	"Overland Park 1-15"		196	148	351	3		169	313
"KS"	2012	"Johnson"	"Overland Park 1-16"		472	348	850	3		443	768
"KS"	2012	"Johnson"	"Overland Park 1-17"		223	164	404	3		221	358
"KS"	2012	"Johnson"	"Overland Park 1-18"		311	324	646	3		388	592
"KS"	2012	"Johnson"	"Overland Park 1-19"		376	258	643	3		318	544
"KS"	2012	"Johnson"	"Overland Park 1-20"		206	197	412	3		225	372
"KS"	2012	"Johnson"	"Overland Park 1-21"		102	131	240	3		145	208
"KS"	2012	"Johnson"	"Overland Park 1-22"		105	65	180	3		84	162
"KS"	2012	"Johnson"	"Overland Park 2-01"		252	302	570	3		360	525
"KS"	2012	"Johnson"	"Overland Park 2-02"		323	305	641	3		381	579
"KS"	2012	"Johnson"	"Overland Park 2-03"		278	292	584	3		343	522
"KS"	2012	"Johnson"	"Overland Park 2-04"		350	349	712	3		418	648
