state	year	county	county_code	precinct_name	precinct_code	cd	g2012_USH_dv	g2012_USH_rv	g2012_USP_dv	g2012_USP_rv	g2012_USS_dv	g2012_USS_rv	g2012_USH_tv	g2012_USP_tv	g2012_USS_tv
"VA"	2012	"FAIRFAX COUNTY"	59	"520 - SKYLINE"	"0520"	8	1986	507	2058	544	2066	534	2537.0	2626.0	2600.0
"VA"	2012	"FAIRFAX COUNTY"	59	"521 - BROOK HILL"	"0521"	8	845	520	875	548	869	549	1379.0	1441.0	1418.0
"VA"	2012	"FAIRFAX COUNTY"	59	"522 - CAMELOT"	"0522"	11	508	489	515	510	548	480	1022.0	1036.0	1028.0
"VA"	2012	"FAIRFAX COUNTY"	59	"523 - POE"	"0523"	8	1016	591	1067	608	1061	609	1635.0	1691.0	1670.0
"VA"	2012	"FAIRFAX COUNTY"	59	"525 - WALNUT HILL"	"0525"	8	1442	767	1531	812	1507	821	2262.0	2376.0	2328.0
"VA"	2012	"FAIRFAX COUNTY"	59	"526 - BREN MAR"	"0526"	8	1498	577	1599	586	1577	590	2125.0	2204.0	2167.0
"VA"	2012	"FAIRFAX COUNTY"	59	"527 - EDSALL"	"0527"	8	831	482	894	488	881	494	1342.0	1406.0	1375.0
"VA"	2012	"FAIRFAX COUNTY"	59	"528 - RIDGELEA"	"0528"	11	438	369	428	403	460	377	829.0	839.0	837.0
"VA"	2012	"FAIRFAX COUNTY"	59	"601 - BELLE HAVEN"	"0601"	8	726	635	768	648	785	634	1383.0	1425.0	1419.0
"VA"	2012	"FAIRFAX COUNTY"	59	"602 - BELLEVIEW"	"0602"	8	899	582	971	590	977	582	1525.0	1582.0	1559.0
"VA"	2012	"FAIRFAX COUNTY"	59	"604 - BUCKNELL"	"0604"	8	1715	532	1808	551	1796	568	2293.0	2386.0	2364.0
"VA"	2012	"FAIRFAX COUNTY"	59	"605 - FORT HUNT"	"0605"	8	737	787	773	805	803	776	1554.0	1594.0	1579.0
"VA"	2012	"FAIRFAX COUNTY"	59	"606 - HOLLIN HALL"	"0606"	8	842	747	886	774	912	742	1627.0	1678.0	1654.0
"VA"	2012	"FAIRFAX COUNTY"	59	"607 - HUNTINGTON"	"0607"	8	1499	645	1579	670	1611	637	2192.0	2288.0	2248.0
"VA"	2012	"FAIRFAX COUNTY"	59	"608 - KIRKSIDE"	"0608"	8	827	405	861	412	886	389	1249.0	1281.0	1275.0
"VA"	2012	"FAIRFAX COUNTY"	59	"609 - MARLAN"	"0609"	8	750	631	794	642	798	638	1409.0	1455.0	1436.0
"VA"	2012	"FAIRFAX COUNTY"	59	"610 - SHERWOOD"	"0610"	8	844	410	914	406	891	419	1272.0	1333.0	1310.0
"VA"	2012	"FAIRFAX COUNTY"	59	"611 - STRATFORD"	"0611"	8	963	890	982	923	1045	873	1879.0	1921.0	1918.0
"VA"	2012	"FAIRFAX COUNTY"	59	"612 - WAYNEWOOD"	"0612"	8	429	481	452	474	471	459	921.0	936.0	930.0
"VA"	2012	"FAIRFAX COUNTY"	59	"613 - WESTGATE"	"0613"	8	1080	1393	1124	1424	1140	1411	2511.0	2567.0	2551.0
"VA"	2012	"FAIRFAX COUNTY"	59	"614 - RIVERSIDE"	"0614"	8	621	697	663	729	679	709	1359.0	1400.0	1388.0
"VA"	2012	"FAIRFAX COUNTY"	59	"615 - WOODLEY"	"0615"	8	1023	741	1093	753	1073	773	1794.0	1861.0	1846.0
"VA"	2012	"FAIRFAX COUNTY"	59	"616 - GUNSTON"	"0616"	8	840	758	856	818	871	810	1636.0	1690.0	1681.0
"VA"	2012	"FAIRFAX COUNTY"	59	"617 - LORTON"	"0617"	8	1085	315	1181	316	1146	333	1432.0	1505.0	1479.0
"VA"	2012	"FAIRFAX COUNTY"	59	"618 - NEWINGTON"	"0618"	11	1990	1166	2089	1231	2064	1243	3254.0	3366.0	3307.0
"VA"	2012	"FAIRFAX COUNTY"	59	"619 - BELVOIR"	"0619"	8	1028	644	1089	660	1070	676	1705.0	1784.0	1746.0
"VA"	2012	"FAIRFAX COUNTY"	59	"621 - GROSVENOR"	"0621"	8	916	403	1020	406	1006	413	1378.0	1450.0	1419.0
"VA"	2012	"FAIRFAX COUNTY"	59	"622 - LORTON STATION"	"0622"	8	1190	412	1720	570	1223	453	1635.0	2322.0	1676.0
"VA"	2012	"FAIRFAX COUNTY"	59	"623 - ALBAN"	"0623"	8	540	327	586	322	562	346	880.0	919.0	908.0
"VA"	2012	"FAIRFAX COUNTY"	59	"625 - LORTON CENTER"	"0625"	8	839	466	862	495	857	485	1317.0	1368.0	1342.0
"VA"	2012	"FAIRFAX COUNTY"	59	"626 - SARATOGA"	"0626"	8	1996	1274	2122	1287	2117	1314	3341.0	3454.0	3431.0
"VA"	2012	"FAIRFAX COUNTY"	59	"627 - WOODLAWN"	"0627"	8	1636	559	1728	578	1685	606	2226.0	2328.0	2291.0
"VA"	2012	"FAIRFAX COUNTY"	59	"628 - LAUREL HILL"	"0628"	11	1593	684	1685	708	1646	719	2332.0	2416.0	2365.0
"VA"	2012	"FAIRFAX COUNTY"	59	"629 - SOUTH COUNTY"	"0629"	11	976	896	1019	920	1042	896	1921.0	1956.0	1938.0
"VA"	2012	"FAIRFAX COUNTY"	59	"701 - BLAKE"	"0701"	11	1800	1028	1919	1071	1929	1058	2923.0	3032.0	2987.0
"VA"	2012	"FAIRFAX COUNTY"	59	"703 - FORT BUFFALO"	"0703"	8	798	310	870	299	864	300	1130.0	1192.0	1164.0
"VA"	2012	"FAIRFAX COUNTY"	59	"704 - FREEDOM HILL"	"0704"	11	829	559	846	603	876	566	1422.0	1463.0	1442.0
"VA"	2012	"FAIRFAX COUNTY"	59	"705 - GRAHAM - GREENWAY"	"0705"	8	1539	684	1649	720	1632	740	2303.0	2415.0	2372.0
"VA"	2012	"FAIRFAX COUNTY"	59	"707 - MANTUA"	"0707"	11	907	527	862	611	902	580	1472.0	1496.0	1482.0
"VA"	2012	"FAIRFAX COUNTY"	59	"708 - MARSHALL"	"0708"	8	1954	970	2091	1012	2108	984	3007.0	3157.0	3092.0
"VA"	2012	"FAIRFAX COUNTY"	59	"709 - MOSBY"	"0709"	11	1383	608	1424	675	1423	667	2063.0	2136.0	2090.0
"VA"	2012	"FAIRFAX COUNTY"	59	"710 - PINE SPRING"	"0710"	8	1029	494	1106	518	1111	510	1571.0	1658.0	1621.0
"VA"	2012	"FAIRFAX COUNTY"	59	"711 - PRICE"	"0711"	11	815	480	812	523	848	490	1329.0	1357.0	1338.0
"VA"	2012	"FAIRFAX COUNTY"	59	"712 - SHREVE"	"0712"	8	624	362	657	362	687	335	1005.0	1029.0	1022.0
"VA"	2012	"FAIRFAX COUNTY"	59	"713 - TIMBER LANE"	"0713"	8	1388	604	1511	621	1492	618	2046.0	2157.0	2110.0
"VA"	2012	"FAIRFAX COUNTY"	59	"714 - WALKER"	"0714"	11	1378	770	1424	833	1435	845	2231.0	2301.0	2280.0
"VA"	2012	"FAIRFAX COUNTY"	59	"717 - WOODBURN"	"0717"	11	803	458	847	473	849	480	1300.0	1345.0	1329.0
"VA"	2012	"FAIRFAX COUNTY"	59	"718 - PINE RIDGE"	"0718"	11	905	535	956	554	952	556	1491.0	1535.0	1508.0
"VA"	2012	"FAIRFAX COUNTY"	59	"719 - STENWOOD"	"0719"	11	430	286	412	324	433	311	728.0	747.0	744.0
"VA"	2012	"FAIRFAX COUNTY"	59	"720 - THOREAU"	"0720"	11	698	501	700	532	720	525	1225.0	1251.0	1245.0
"VA"	2012	"FAIRFAX COUNTY"	59	"721 - MERRIFIELD"	"0721"	11	1668	751	1731	776	1728	790	2488.0	2560.0	2518.0
"VA"	2012	"FAIRFAX COUNTY"	59	"726 - MAGARITY"	"0726"	8	1375	761	1468	792	1490	777	2197.0	2300.0	2267.0
"VA"	2012	"FAIRFAX COUNTY"	59	"726 - MAGARITY"	"0726"	11	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"FAIRFAX COUNTY"	59	"727 - OAKTON"	"0727"	11	841	842	842	881	888	837	1712.0	1740.0	1725.0
"VA"	2012	"FAIRFAX COUNTY"	59	"729 - NOTTOWAY"	"0729"	11	1426	896	1465	922	1516	889	2380.0	2426.0	2405.0
"VA"	2012	"FAIRFAX COUNTY"	59	"730 - PENDERBROOK"	"0730"	11	1213	948	1303	947	1312	939	2219.0	2276.0	2251.0
"VA"	2012	"FAIRFAX COUNTY"	59	"731 - TYSONS"	"0731"	11	1003	671	1101	673	1104	653	1717.0	1793.0	1757.0
"VA"	2012	"FAIRFAX COUNTY"	59	"732 - OAK MARR"	"0732"	11	1221	1126	1229	1174	1297	1115	2391.0	2426.0	2412.0
"VA"	2012	"FAIRFAX COUNTY"	59	"733 - KILMER"	"0733"	11	1615	909	1679	965	1705	932	2591.0	2669.0	2637.0
"VA"	2012	"FAIRFAX COUNTY"	59	"734 - HUNTERS BRANCH"	"0734"	11	732	378	779	399	786	390	1156.0	1197.0	1176.0
"VA"	2012	"FAIRFAX COUNTY"	59	"801 - BURKE"	"0801"	11	1854	1034	1943	1092	1959	1068	2982.0	3076.0	3027.0
"VA"	2012	"FAIRFAX COUNTY"	59	"802 - CEDAR LAKE"	"0802"	11	480	314	514	328	512	329	828.0	850.0	841.0
"VA"	2012	"FAIRFAX COUNTY"	59	"803 - CLIFTON"	"0803"	10	866	1845	1056	1723	1121	1655	2767.0	2804.0	2776.0
"VA"	2012	"FAIRFAX COUNTY"	59	"804 - COLCHESTER"	"0804"	10	474	716	583	656	607	637	1227.0	1255.0	1244.0
"VA"	2012	"FAIRFAX COUNTY"	59	"805 - FAIRFAX STATION"	"0805"	10	380	683	465	625	508	584	1089.0	1099.0	1092.0
"VA"	2012	"FAIRFAX COUNTY"	59	"806 - SYDENSTRICKER"	"0806"	11	1129	962	1151	1009	1193	968	2134.0	2182.0	2161.0
"VA"	2012	"FAIRFAX COUNTY"	59	"807 - HUNT VALLEY"	"0807"	11	761	677	780	699	802	676	1470.0	1487.0	1478.0
"VA"	2012	"FAIRFAX COUNTY"	59	"811 - POHICK"	"0811"	11	858	459	897	470	914	452	1355.0	1391.0	1366.0
"VA"	2012	"FAIRFAX COUNTY"	59	"812 - VALLEY"	"0812"	11	1008	787	1057	799	1067	779	1830.0	1879.0	1846.0
"VA"	2012	"FAIRFAX COUNTY"	59	"815 - WOODYARD"	"0815"	10	596	1211	752	1107	806	1054	1850.0	1877.0	1860.0
"VA"	2012	"FAIRFAX COUNTY"	59	"824 - ORANGE"	"0824"	11	1283	1323	1357	1305	1399	1278	2660.0	2693.0	2677.0
"VA"	2012	"FAIRFAX COUNTY"	59	"825 - CHERRY RUN"	"0825"	11	932	868	952	883	979	861	1831.0	1854.0	1840.0
"VA"	2012	"FAIRFAX COUNTY"	59	"827 - IRVING"	"0827"	11	889	724	911	766	961	726	1663.0	1703.0	1687.0
"VA"	2012	"FAIRFAX COUNTY"	59	"833 - WHITE OAKS"	"0833"	11	1221	762	1281	791	1258	815	2040.0	2108.0	2073.0
"VA"	2012	"FAIRFAX COUNTY"	59	"838 - SANGSTER"	"0838"	10	593	867	716	794	735	774	1498.0	1526.0	1509.0
"VA"	2012	"FAIRFAX COUNTY"	59	"839 - SILVERBROOK"	"0839"	10	912	1410	1066	1315	1097	1284	2372.0	2398.0	2381.0
"VA"	2012	"FAIRFAX COUNTY"	59	"840 - WEST SPRINGFIELD"	"0840"	11	1097	821	1100	865	1130	842	1953.0	1995.0	1972.0
"VA"	2012	"FAIRFAX COUNTY"	59	"841 - POPES HEAD"	"0841"	10	320	693	394	645	430	609	1037.0	1049.0	1039.0
"VA"	2012	"FAIRFAX COUNTY"	59	"842 - PARKWAY"	"0842"	11	722	779	756	820	775	789	1541.0	1602.0	1564.0
"VA"	2012	"FAIRFAX COUNTY"	59	"843 - FAIR LAKES"	"0843"	11	1226	820	1293	847	1295	860	2112.0	2165.0	2155.0
"VA"	2012	"FAIRFAX COUNTY"	59	"844 - CENTERPOINTE"	"0844"	11	1111	616	1193	625	1191	623	1779.0	1845.0	1814.0
"VA"	2012	"FAIRFAX COUNTY"	59	"845 - FOUNTAINHEAD"	"0845"	10	894	1611	1045	1511	1113	1455	2554.0	2584.0	2568.0
"VA"	2012	"FAIRFAX COUNTY"	59	"846 - GREENBRIAR EAST"	"0846"	11	1348	793	1397	854	1416	844	2209.0	2286.0	2260.0
"VA"	2012	"FAIRFAX COUNTY"	59	"847 - GREENBRIAR WEST"	"0847"	10	697	791	861	673	873	672	1546.0	1561.0	1545.0
"VA"	2012	"FAIRFAX COUNTY"	59	"848 - FAIR OAKS"	"0848"	11	1168	761	1251	784	1253	779	1983.0	2058.0	2032.0
"VA"	2012	"FAIRFAX COUNTY"	59	"849 - NEWGATE NORTH"	"0849"	10	465	665	579	586	602	563	1162.0	1176.0	1165.0
"VA"	2012	"FAIRFAX COUNTY"	59	"850 - SOUTH RUN"	"0850"	10	685	1219	815	1141	863	1101	1952.0	1975.0	1964.0
"VA"	2012	"FAIRFAX COUNTY"	59	"851 - WILLOW SPRINGS"	"0851"	11	826	879	834	937	849	915	1739.0	1785.0	1764.0
"VA"	2012	"FAIRFAX COUNTY"	59	"854 - NEWGATE SOUTH"	"0854"	10	599	1352	811	1187	847	1165	1997.0	2019.0	2012.0
"VA"	2012	"FAIRFAX COUNTY"	59	"901 - CENTRE RIDGE"	"0901"	11	1712	962	1818	984	1839	990	2762.0	2847.0	2829.0
"VA"	2012	"FAIRFAX COUNTY"	59	"902 - BROOKFIELD"	"0902"	10	1364	1181	1689	939	1650	965	2603.0	2658.0	2615.0
"VA"	2012	"FAIRFAX COUNTY"	59	"903 - CUB RUN"	"0903"	10	1045	1368	1322	1165	1340	1149	2482.0	2521.0	2489.0
"VA"	2012	"FAIRFAX COUNTY"	59	"904 - DULLES"	"0904"	10	469	665	610	565	596	582	1173.0	1192.0	1178.0
"VA"	2012	"FAIRFAX COUNTY"	59	"905 - FRANKLIN"	"0905"	10	261	389	364	302	358	313	671.0	674.0	671.0
"VA"	2012	"FAIRFAX COUNTY"	59	"908 - KINROSS EAST"	"0908"	10	631	983	859	792	896	754	1647.0	1671.0	1650.0
"VA"	2012	"FAIRFAX COUNTY"	59	"909 - KINROSS WEST"	"0909"	10	592	911	837	700	851	689	1530.0	1548.0	1540.0
"VA"	2012	"FAIRFAX COUNTY"	59	"910 - LONDON TOWNE #1"	"0910"	11	1474	722	1593	740	1575	769	2281.0	2361.0	2344.0
"VA"	2012	"FAIRFAX COUNTY"	59	"911 - NAVY"	"0911"	10	944	1240	1239	1005	1295	955	2240.0	2269.0	2250.0
"VA"	2012	"FAIRFAX COUNTY"	59	"913 - ROCKY RUN"	"0913"	10	967	1765	1394	1414	1402	1405	2790.0	2834.0	2807.0
"VA"	2012	"FAIRFAX COUNTY"	59	"914 - VALE"	"0914"	10	583	931	732	818	789	771	1554.0	1569.0	1560.0
"VA"	2012	"FAIRFAX COUNTY"	59	"915 - VIRGINIA RUN"	"0915"	10	548	1263	720	1141	762	1089	1847.0	1877.0	1851.0
"VA"	2012	"FAIRFAX COUNTY"	59	"916 - WAPLES MILL"	"0916"	10	1092	1767	1387	1533	1476	1461	2926.0	2952.0	2937.0
"VA"	2012	"FAIRFAX COUNTY"	59	"917 - STONE NORTH"	"0917"	10	554	657	718	554	717	557	1257.0	1284.0	1274.0
"VA"	2012	"FAIRFAX COUNTY"	59	"918 - CENTREVILLE"	"0918"	11	1684	1001	1765	1036	1754	1050	2758.0	2840.0	2804.0
"VA"	2012	"FAIRFAX COUNTY"	59	"919 - GREEN TRAILS"	"0919"	11	1557	995	1660	1022	1662	1019	2628.0	2718.0	2681.0
"VA"	2012	"FAIRFAX COUNTY"	59	"920 - CHANTILLY"	"0920"	10	821	1013	1082	833	1108	799	1889.0	1933.0	1907.0
"VA"	2012	"FAIRFAX COUNTY"	59	"921 - DEER PARK"	"0921"	10	841	1236	1083	1068	1097	1059	2145.0	2186.0	2156.0
"VA"	2012	"FAIRFAX COUNTY"	59	"923 - BULL RUN"	"0923"	10	413	959	563	857	413	564	1407.0	1429.0	977.0
"VA"	2012	"FAIRFAX COUNTY"	59	"924 - LONDON TOWNE #2"	"0924"	11	304	118	341	118	338	126	444.0	466.0	464.0
"VA"	2012	"FAIRFAX COUNTY"	59	"925 - OLD MILL"	"0925"	10	632	569	761	476	748	487	1226.0	1244.0	1235.0
"VA"	2012	"FAIRFAX COUNTY"	59	"925 - OLD MILL"	"0925"	11	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"FAIRFAX COUNTY"	59	"926 - POWELL"	"0926"	11	1790	971	1879	1025	1874	1020	2845.0	2945.0	2894.0
"VA"	2012	"FAIRFAX COUNTY"	59	"927 - LEES CORNER #1"	"0927"	10	608	664	777	537	787	525	1307.0	1330.0	1312.0
"VA"	2012	"FAIRFAX COUNTY"	59	"928 - POPLAR TREE"	"0928"	10	740	1100	946	924	973	906	1873.0	1892.0	1879.0
"VA"	2012	"FAIRFAX COUNTY"	59	"929 - DIFFICULT RUN"	"0929"	10	161	303	196	279	212	266	476.0	482.0	478.0
"VA"	2012	"FAIRFAX COUNTY"	59	"930 - LEES CORNER #2"	"0930"	10	615	822	819	667	839	656	1480.0	1511.0	1495.0
"VA"	2012	"FAIRFAX COUNTY"	59	"931 - CARSON"	"0931"	10	595	674	760	545	773	547	1311.0	1327.0	1320.0
"VA"	2012	"FAIRFAX COUNTY"	59	"932 - STONE SOUTH"	"0932"	10	595	477	716	412	702	425	1116.0	1143.0	1127.0
"VA"	2012	"FAIRFAX COUNTY"	59	"933 - COMPTON"	"0933"	11	269	217	270	230	273	226	495.0	503.0	499.0
"VA"	2012	"FALLS CHURCH CITY"	610	"##Central Absentee"		8	1603	387	1716	434	1743	408	2059.0	2172.0	2151.0
"VA"	2012	"FALLS CHURCH CITY"	610	"#Provisional"		8	8	5	9	6	10	6	14.0	16.0	16.0
"VA"	2012	"FALLS CHURCH CITY"	610	"001 - FIRST WARD"	"0001"	8	1173	617	1244	627	1266	619	1834.0	1901.0	1885.0
"VA"	2012	"FALLS CHURCH CITY"	610	"002 - SECOND WARD"	"0002"	8	817	417	882	435	916	409	1281.0	1336.0	1325.0
"VA"	2012	"FALLS CHURCH CITY"	610	"003 - THIRD WARD"	"0003"	8	1094	600	1164	645	1212	609	1767.0	1835.0	1821.0
"VA"	2012	"FAUQUIER COUNTY"	61	"##Central Absentee"		1	125	258	144	254	147	249	383.0	402.0	396.0
"VA"	2012	"FAUQUIER COUNTY"	61	"##Central Absentee"		5	1121	1696	1186	1744	1227	1684	2817.0	2956.0	2911.0
"VA"	2012	"FAUQUIER COUNTY"	61	"#Provisional"		1	2	3	2	3	2	3	5.0	5.0	5.0
"VA"	2012	"FAUQUIER COUNTY"	61	"#Provisional"		5	5	9	4	9	5	9	14.0	13.0	14.0
"VA"	2012	"FAUQUIER COUNTY"	61	"101 - KETTLE RUN"	"0101"	5	270	550	292	555	288	562	820.0	859.0	850.0
"VA"	2012	"FAUQUIER COUNTY"	61	"102 - CATLETT"	"0102"	1	567	1376	642	1383	655	1386	1943.0	2055.0	2041.0
"VA"	2012	"FAUQUIER COUNTY"	61	"103 - CASANOVA"	"0103"	5	359	476	369	490	384	479	835.0	868.0	863.0
"VA"	2012	"FAUQUIER COUNTY"	61	"104 - LOIS"	"0104"	1	258	551	284	548	293	543	809.0	845.0	836.0
"VA"	2012	"FAUQUIER COUNTY"	61	"105 - OPAL"	"0105"	5	290	533	305	558	304	554	823.0	873.0	858.0
"VA"	2012	"FAUQUIER COUNTY"	61	"106 - BALDWIN RIDGE"	"0106"	5	409	649	428	676	438	666	1058.0	1121.0	1104.0
"VA"	2012	"FAUQUIER COUNTY"	61	"201 - COURTHOUSE"	"0201"	5	996	1094	1041	1133	1069	1103	2090.0	2215.0	2172.0
"VA"	2012	"FAUQUIER COUNTY"	61	"202 - AIRLIE"	"0202"	5	662	1070	694	1088	734	1065	1732.0	1812.0	1799.0
"VA"	2012	"FAUQUIER COUNTY"	61	"203 - WARRENTON"	"0203"	5	913	1012	972	1038	996	1024	1925.0	2040.0	2020.0
"VA"	2012	"FAUQUIER COUNTY"	61	"301 - MORRISVILLE"	"0301"	1	388	918	460	901	456	915	1306.0	1380.0	1371.0
"VA"	2012	"FAUQUIER COUNTY"	61	"302 - REMINGTON"	"0302"	5	749	1053	808	1088	813	1099	1802.0	1937.0	1912.0
"VA"	2012	"FAUQUIER COUNTY"	61	"303 - BEALETON"	"0303"	1	857	1278	968	1255	962	1274	2135.0	2263.0	2236.0
"VA"	2012	"FAUQUIER COUNTY"	61	"401 - MARSHALL"	"0401"	5	713	1062	767	1088	768	1079	1775.0	1879.0	1847.0
"VA"	2012	"FAUQUIER COUNTY"	61	"402 - LEEDS"	"0402"	5	795	864	799	911	811	904	1659.0	1743.0	1715.0
"VA"	2012	"FAUQUIER COUNTY"	61	"403 - WATERLOO"	"0403"	5	732	1322	745	1368	789	1335	2054.0	2139.0	2124.0
"VA"	2012	"FAUQUIER COUNTY"	61	"404 - SPRINGS VALLEY"	"0404"	5	342	549	360	564	378	545	891.0	932.0	923.0
"VA"	2012	"FAUQUIER COUNTY"	61	"501 - THE PLAINS"	"0501"	5	709	798	763	813	784	789	1507.0	1592.0	1573.0
"VA"	2012	"FAUQUIER COUNTY"	61	"502 - NEW BALTIMORE"	"0502"	5	553	1073	575	1119	613	1089	1626.0	1714.0	1702.0
"VA"	2012	"FAUQUIER COUNTY"	61	"503 - BROAD RUN"	"0503"	5	531	1001	541	1036	587	1001	1532.0	1599.0	1588.0
"VA"	2012	"FAUQUIER COUNTY"	61	"504 - VINT HILL"	"0504"	5	751	1386	816	1412	848	1388	2137.0	2250.0	2236.0
"VA"	2012	"FLOYD COUNTY"	63	"##Central Absentee"		9	345	366	333	375	361	358	711.0	730.0	719.0
"VA"	2012	"FLOYD COUNTY"	63	"#Provisional"		9	0	3	0	2	1	2	3.0	2.0	3.0
"VA"	2012	"FLOYD COUNTY"	63	"101 - LOCUST GROVE"	"0101"	9	509	828	495	841	516	847	1337.0	1375.0	1363.0
"VA"	2012	"FLOYD COUNTY"	63	"201 - LITTLE RIVER"	"0201"	9	612	854	571	891	618	865	1466.0	1527.0	1483.0
"VA"	2012	"FLOYD COUNTY"	63	"301 - COURTHOUSE"	"0301"	9	574	712	579	715	628	685	1286.0	1330.0	1313.0
"VA"	2012	"FLOYD COUNTY"	63	"401 - BURKS FORK"	"0401"	9	438	838	403	869	456	846	1276.0	1311.0	1302.0
"VA"	2012	"FLOYD COUNTY"	63	"501 - INDIAN VALLEY"	"0501"	9	368	930	351	980	388	948	1298.0	1353.0	1336.0
"VA"	2012	"FLUVANNA COUNTY"	65	"##Central Absentee"		5	763	804	814	785	831	780	1567.0	1612.0	1611.0
"VA"	2012	"FLUVANNA COUNTY"	65	"#Provisional"		5	6	5	8	3	8	3	11.0	11.0	11.0
"VA"	2012	"FLUVANNA COUNTY"	65	"101 - PALMYRA"	"0101"	5	1061	1367	1195	1331	1202	1309	2428.0	2550.0	2511.0
"VA"	2012	"FLUVANNA COUNTY"	65	"201 - COLUMBIA"	"0201"	5	733	871	824	835	809	848	1604.0	1681.0	1657.0
"VA"	2012	"FLUVANNA COUNTY"	65	"301 - FORK UNION"	"0301"	5	988	886	1093	837	1069	842	1874.0	1960.0	1911.0
"VA"	2012	"FLUVANNA COUNTY"	65	"401 - CUNNINGHAM"	"0401"	5	706	1522	803	1481	827	1471	2228.0	2319.0	2298.0
"VA"	2012	"FLUVANNA COUNTY"	65	"501 - RIVANNA"	"0501"	5	1046	1454	1156	1406	1199	1365	2500.0	2599.0	2564.0
"VA"	2012	"FRANKLIN CITY"	620	"##Central Absentee"		4	183	238	237	202	229	202	421.0	443.0	431.0
"VA"	2012	"FRANKLIN CITY"	620	"#Provisional"		4	1	0	3	0	2	0	1.0	3.0	2.0
"VA"	2012	"FRANKLIN CITY"	620	"101 - PRECINCT 1-1"	"0101"	4	164	614	248	537	292	496	778.0	795.0	788.0
"VA"	2012	"FRANKLIN CITY"	620	"201 - PRECINCT 2-1"	"0201"	4	228	448	295	384	318	363	676.0	679.0	681.0
"VA"	2012	"FRANKLIN CITY"	620	"301 - PRECINCT 3-1"	"0301"	4	415	51	617	37	440	41	466.0	660.0	481.0
"VA"	2012	"FRANKLIN CITY"	620	"401 - PRECINCT 4-1"	"0401"	4	435	82	509	40	477	53	517.0	549.0	530.0
"VA"	2012	"FRANKLIN CITY"	620	"501 - PRECINCT 5-1"	"0501"	4	491	32	540	5	518	18	523.0	547.0	536.0
"VA"	2012	"FRANKLIN CITY"	620	"601 - PRECINCT 6-1"	"0601"	4	288	364	384	291	375	291	652.0	678.0	666.0
"VA"	2012	"FRANKLIN COUNTY"	67	"##Central Absentee"		5	745	1412	742	1376	825	1350	2157.0	2177.0	2175.0
"VA"	2012	"FRANKLIN COUNTY"	67	"#Provisional"		5	2	1	2	2	2	1	3.0	4.0	3.0
"VA"	2012	"FRANKLIN COUNTY"	67	"102 - BURNT CHIMNEY"	"0102"	5	477	1159	512	1142	589	1089	1636.0	1690.0	1678.0
"VA"	2012	"FRANKLIN COUNTY"	67	"103 - SCRUGGS"	"0103"	5	613	1955	687	1925	760	1859	2568.0	2645.0	2619.0
"VA"	2012	"FRANKLIN COUNTY"	67	"201 - GLADE HILL"	"0201"	5	379	958	430	911	477	890	1337.0	1392.0	1367.0
"VA"	2012	"FRANKLIN COUNTY"	67	"202 - PENHOOK"	"0202"	5	306	765	352	726	390	705	1071.0	1102.0	1095.0
"VA"	2012	"FRANKLIN COUNTY"	67	"203 - HODGESVILLE"	"0203"	5	82	170	93	158	98	157	252.0	259.0	255.0
"VA"	2012	"FRANKLIN COUNTY"	67	"204 - DUDLEY"	"0204"	5	270	607	317	572	339	560	877.0	906.0	899.0
"VA"	2012	"FRANKLIN COUNTY"	67	"301 - SNOW CREEK"	"0301"	5	207	469	214	462	245	446	676.0	695.0	691.0
"VA"	2012	"FRANKLIN COUNTY"	67	"302 - FORK MOUNTAIN"	"0302"	5	191	386	180	378	206	378	577.0	597.0	584.0
"VA"	2012	"FRANKLIN COUNTY"	67	"303 - SONTAG"	"0303"	5	574	629	652	570	655	582	1203.0	1253.0	1237.0
"VA"	2012	"FRANKLIN COUNTY"	67	"304 - DICKINSON"	"0304"	5	264	271	276	249	287	258	535.0	553.0	545.0
"VA"	2012	"FRANKLIN COUNTY"	67	"401 - HENRY"	"0401"	5	270	904	290	872	353	856	1174.0	1225.0	1209.0
"VA"	2012	"FRANKLIN COUNTY"	67	"402 - FERRUM"	"0402"	5	206	433	237	407	243	418	639.0	675.0	661.0
"VA"	2012	"FRANKLIN COUNTY"	67	"403 - ENDICOTT"	"0403"	5	180	465	213	428	238	428	645.0	672.0	666.0
"VA"	2012	"FRANKLIN COUNTY"	67	"501 - WAIDSBORO"	"0501"	5	250	538	263	533	286	522	788.0	828.0	808.0
"VA"	2012	"FRANKLIN COUNTY"	67	"502 - CALLAWAY"	"0502"	5	320	808	337	759	379	768	1128.0	1156.0	1147.0
"VA"	2012	"FRANKLIN COUNTY"	67	"503 - BOWMANS"	"0503"	5	187	406	220	370	240	367	593.0	620.0	607.0
"VA"	2012	"FRANKLIN COUNTY"	67	"504 - GOGGINSVILLE"	"0504"	5	246	646	287	610	324	596	892.0	931.0	920.0
"VA"	2012	"FRANKLIN COUNTY"	67	"601 - BOONES MILL"	"0601"	5	413	1012	473	963	498	970	1425.0	1487.0	1468.0
"VA"	2012	"FRANKLIN COUNTY"	67	"602 - BONBROOK"	"0602"	5	402	900	440	881	479	857	1302.0	1360.0	1336.0
